Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,13440,0,13440,0.000000,0.006338,39.444386,157.777543,1.425781,1.000000,1.000000,2
1,1.000000,13573,131,13442,0.965151,0.006307,39.828933,158.546734,1.428756,1.000000,1.000000,2
1,5.000000,14078,637,13441,4.524790,0.006191,41.314097,161.517014,1.439464,1.000000,1.000000,2
1,10.000000,14884,1443,13441,9.694974,0.006015,43.679842,166.248503,1.456121,1.000000,1.000000,2
1,25.000000,17855,4411,13444,24.721367,0.005444,52.395898,183.680615,1.509926,1.000000,1.000000,2
2,0.000000,13440,0,13440,0.000000,0.006338,39.444386,157.777543,1.425781,1.000000,1.000000,2
2,1.000000,13573,131,13442,0.965151,0.006307,39.828933,158.546734,1.428756,1.000000,1.000000,2
2,5.000000,14078,637,13441,4.524790,0.006191,41.314097,161.517014,1.439464,1.000000,1.000000,2
2,10.000000,14884,1443,13441,9.694974,0.006015,43.679842,166.248503,1.456121,1.000000,1.000000,2
2,25.000000,17855,4411,13444,24.721367,0.005444,52.395898,183.680615,1.509926,1.000000,1.000000,2
3,0.000000,13441,0,13441,0.000000,0.006339,39.440439,157.761755,1.572266,1.000000,1.000000,3
3,1.000000,13574,131,13443,0.965080,0.006308,39.824920,158.530766,1.576062,1.000000,1.000000,3
3,5.000000,14083,642,13441,4.558688,0.006191,41.324559,161.529995,1.591180,1.000000,1.000000,3
3,10.000000,14888,1443,13445,9.692370,0.006016,43.675513,166.232000,1.610234,1.000000,1.000000,3
3,25.000000,17864,4414,13450,24.725705,0.005444,52.401542,183.684105,1.681565,1.000000,1.000000,3
4,0.000000,13441,0,13441,0.000000,0.006339,39.440439,157.761755,1.572266,1.000000,1.000000,3
4,1.000000,13574,131,13443,0.965080,0.006308,39.824920,158.530766,1.576062,1.000000,1.000000,3
4,5.000000,14083,642,13441,4.558688,0.006191,41.324559,161.529995,1.591180,1.000000,1.000000,3
4,10.000000,14888,1443,13445,9.692370,0.006016,43.675513,166.232000,1.610234,1.000000,1.000000,3
4,25.000000,17864,4414,13450,24.725705,0.005444,52.401542,183.684105,1.681565,1.000000,1.000000,3
5,0.000000,13444,0,13444,0.000000,0.006364,39.286407,157.145627,1.572266,1.000000,1.000000,3
5,1.000000,13579,131,13448,0.964725,0.006333,39.669354,157.911664,1.575240,1.000000,1.000000,3
5,5.000000,14086,639,13447,4.536419,0.006216,41.154008,160.880925,1.589951,1.000000,1.000000,3
5,10.000000,14887,1438,13449,9.659434,0.006041,43.486422,165.545826,1.609658,1.000000,1.000000,3
5,25.000000,17865,4410,13455,24.696334,0.005467,52.178472,182.930069,1.680449,1.000000,1.000000,3
6,0.000000,13444,0,13444,0.000000,0.006364,39.286407,157.145627,1.572266,1.000000,1.000000,3
6,1.000000,13579,131,13448,0.964725,0.006333,39.669354,157.911664,1.575240,1.000000,1.000000,3
6,5.000000,14086,639,13447,4.536419,0.006216,41.154008,160.880925,1.589951,1.000000,1.000000,3
6,10.000000,14887,1438,13449,9.659434,0.006041,43.486422,165.545826,1.609658,1.000000,1.000000,3
6,25.000000,17865,4410,13455,24.696334,0.005467,52.178472,182.930069,1.680449,1.000000,1.000000,3
7,0.000000,13420,0,13420,0.000000,0.006361,39.299379,157.197518,2.657148,1.000000,1.000000,3
7,1.000000,13553,131,13422,0.966576,0.006331,39.683027,157.964909,2.663117,1.000000,1.000000,3
7,5.000000,14066,644,13422,4.578416,0.006212,41.185663,160.970180,2.683852,1.000000,1.000000,3
7,10.000000,14865,1442,13423,9.707366,0.006037,43.523411,165.645725,2.714717,1.000000,1.000000,3
7,25.000000,17839,4413,13426,24.749145,0.005463,52.226180,183.051311,2.846877,1.000000,1.000000,3
8,0.000000,13420,0,13420,0.000000,0.006361,39.299379,157.197518,2.657148,1.000000,1.000000,3
8,1.000000,13553,131,13422,0.966576,0.006331,39.683027,157.964909,2.663117,1.000000,1.000000,3
8,5.000000,14066,644,13422,4.578416,0.006212,41.185663,160.970180,2.683852,1.000000,1.000000,3
8,10.000000,14865,1442,13423,9.707366,0.006037,43.523411,165.645725,2.714717,1.000000,1.000000,3
8,25.000000,17839,4413,13426,24.749145,0.005463,52.226180,183.051311,2.846877,1.000000,1.000000,3
9,0.000000,13436,0,13436,0.000000,0.006389,39.132477,156.529908,1.962891,1.000000,1.000000,3
9,1.000000,13571,131,13440,0.965294,0.006358,39.514164,157.293474,1.968245,1.000000,1.000000,3
9,5.000000,14087,645,13442,4.578690,0.006239,41.008690,160.282623,1.991467,1.000000,1.000000,3
9,10.000000,14873,1434,13439,9.648356,0.006065,43.312266,164.889582,2.024100,1.000000,1.000000,3
9,25.000000,17839,4391,13448,24.625820,0.005491,51.921536,182.108507,2.135649,1.000000,1.000000,3
10,0.000000,13427,0,13427,0.000000,0.006405,39.030375,156.121501,3.769531,1.000000,1.000000,3
10,1.000000,13559,130,13429,0.958773,0.006374,39.408255,156.877381,3.776665,1.000000,1.000000,3
10,5.000000,14076,647,13429,4.596476,0.006255,40.910222,159.881315,3.809262,1.000000,1.000000,3
10,10.000000,14876,1445,13431,9.720355,0.006078,43.233832,164.528607,3.859342,1.000000,1.000000,3
10,25.000000,17832,4399,13433,24.680350,0.005503,51.822639,181.706269,4.054430,1.000000,1.000000,3
11,0.000000,13427,0,13427,0.000000,0.006405,39.030375,156.121501,3.769531,1.000000,1.000000,3
11,1.000000,13559,130,13429,0.958773,0.006374,39.408255,156.877381,3.776665,1.000000,1.000000,3
11,5.000000,14076,647,13429,4.596476,0.006255,40.910222,159.881315,3.809262,1.000000,1.000000,3
11,10.000000,14876,1445,13431,9.720355,0.006078,43.233832,164.528607,3.859342,1.000000,1.000000,3
11,25.000000,17832,4399,13433,24.680350,0.005503,51.822639,181.706269,4.054430,1.000000,1.000000,3
