composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.952432,55.619458,0.017979,0.449219,0.000000,0.449219,0.001278,1.278400
2,2,6.943263,55.342886,0.018069,0.449219,0.063477,0.512695,0.001274,1.273600
3,2,6.942629,43.022887,0.023243,1.230469,0.781250,2.011719,0.000991,0.838400
4,2,6.936488,53.869423,0.018563,0.449219,0.375977,0.825195,0.001242,1.242400
5,2,6.968273,47.611214,0.021003,2.539062,2.089844,4.628906,0.001094,1.166400
6,3,6.936559,53.159933,0.018811,0.449219,0.439453,0.888672,0.001226,1.242400
7,3,6.938848,43.007762,0.023252,1.230469,0.844727,2.075195,0.000992,0.835200
8,3,6.977082,43.160698,0.023169,3.320312,2.871094,6.191406,0.000992,0.814400
9,3,6.966052,47.602329,0.021007,2.539062,2.153320,4.692383,0.001094,1.161600
10,3,6.967041,47.606285,0.021006,2.539062,2.465820,5.004883,0.001095,1.130400
11,3,6.937797,43.003558,0.023254,1.230469,1.157227,2.387695,0.000992,0.802400
12,4,6.967112,46.896795,0.021323,2.539062,2.529297,5.068359,0.001079,1.130400
13,4,6.937868,42.294068,0.023644,1.230469,1.220703,2.451172,0.000976,0.802400
14,4,6.974861,43.151813,0.023174,3.320312,2.934570,6.254883,0.000992,0.809600
15,4,6.975850,43.155769,0.023172,3.320312,3.247070,6.567383,0.000993,0.778400
16,5,6.975921,42.446279,0.023559,3.320312,3.310547,6.630859,0.000976,0.778400
