composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.457713,460.617762,0.002171,0.449219,0.000000,0.449219,0.007360,7.360000
2,2,7.451293,457.172203,0.002187,0.449219,0.063477,0.512695,0.007304,7.312000
3,2,7.447400,435.669565,0.002295,0.449219,0.375977,0.825195,0.007004,7.046000
4,2,7.456261,210.182434,0.004758,1.230469,0.805746,2.036214,0.003392,3.456000
5,2,7.483938,175.209813,0.005707,2.539062,2.157555,4.696617,0.002832,3.488000
6,3,7.447675,435.670664,0.002295,0.449219,0.439453,0.888672,0.007008,7.052000
7,3,7.453896,206.985682,0.004831,1.230469,0.869623,2.100092,0.003400,3.472000
8,3,7.482566,172.073617,0.005811,2.539062,2.222766,4.761828,0.002776,3.440000
9,3,7.453964,185.725006,0.005384,1.230469,1.185352,2.415820,0.003036,3.142000
10,3,7.484390,150.915210,0.006626,2.539062,2.550459,5.089521,0.002412,3.110000
11,3,7.495405,147.483372,0.006780,3.320312,2.961816,6.282129,0.002392,2.608000
12,4,7.454239,185.726105,0.005384,1.230469,1.248828,2.479297,0.003040,3.148000
13,4,7.484665,150.916309,0.006626,2.539062,2.613936,5.152998,0.002416,3.116000
14,4,7.494032,144.347177,0.006928,3.320312,3.027027,6.347340,0.002336,2.560000
15,4,7.495916,123.192610,0.008117,3.320312,3.354720,6.675033,0.002036,2.294000
16,5,7.496251,123.193949,0.008117,3.320312,3.418197,6.738509,0.002044,2.310000
