composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.156763,56.982018,0.017549,0.449219,0.000000,0.449219,0.003872,3.872000
2,2,7.133452,56.796568,0.017607,0.449219,0.063477,0.512695,0.003874,3.873600
3,2,7.237356,57.624448,0.017354,1.230469,0.784153,2.014622,0.003874,3.873600
4,2,7.134607,56.807099,0.017603,0.449219,0.375977,0.825195,0.003874,3.873600
5,2,7.500147,59.715621,0.016746,2.539062,2.100377,4.639439,0.003872,3.872000
6,3,7.139299,56.844632,0.017592,0.449219,0.439453,0.888672,0.003877,3.876800
7,3,7.230271,57.568121,0.017371,1.230469,0.847677,2.078146,0.003877,3.876800
8,3,7.635510,60.800571,0.016447,3.320312,2.882649,6.202962,0.003875,3.875200
9,3,7.497944,59.698121,0.016751,2.539062,2.164122,4.703185,0.003875,3.875200
10,3,7.523039,59.897679,0.016695,2.539062,2.478459,5.017521,0.003875,3.875200
11,3,7.246359,57.707459,0.017329,1.230469,1.162017,2.392486,0.003874,3.873600
12,4,7.527745,59.935221,0.016685,2.539062,2.542129,5.081191,0.003877,3.876800
13,4,7.251103,57.745201,0.017317,1.230469,1.225880,2.456349,0.003877,3.876800
14,4,7.633295,60.782975,0.016452,3.320312,2.946395,6.266707,0.003878,3.878400
15,4,7.651611,60.955412,0.016405,3.320312,3.256443,6.576755,0.003875,3.875200
16,5,7.656653,60.994301,0.016395,3.320312,3.320448,6.640761,0.003880,3.880000
