composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.987379,68.344642,0.014632,0.449219,0.000000,0.449219,0.034146,34.145600
2,2,8.729463,66.145867,0.015118,0.449219,0.066676,0.515895,0.034001,34.000800
3,2,8.478930,49.129142,0.020355,1.230469,0.824561,2.055029,0.026408,22.354400
4,2,8.499477,62.651745,0.015961,0.449219,0.396956,0.846175,0.033142,33.142400
5,2,8.744141,56.177112,0.017801,2.539062,2.205517,4.744579,0.029073,30.994400
6,3,8.492893,61.770230,0.016189,0.449219,0.463954,0.913172,0.032716,33.149600
7,3,8.367469,48.704907,0.020532,1.230469,0.891164,2.121632,0.026406,22.224800
8,3,8.738791,50.129948,0.019948,3.320312,3.028238,6.348551,0.026390,21.643600
9,3,8.672316,55.903914,0.017888,2.539062,2.272440,4.811503,0.029064,30.863000
10,3,8.649734,55.819503,0.017915,2.539062,2.601815,5.140877,0.029065,29.997800
11,3,8.287385,48.407487,0.020658,1.230469,1.220243,2.450712,0.026403,21.359200
12,4,8.636419,54.921741,0.018208,2.539062,2.665980,5.205042,0.028622,29.979600
13,4,8.280360,47.524841,0.021042,1.230469,1.287581,2.518050,0.025974,21.360800
14,4,8.666095,49.859812,0.020056,3.320312,3.093822,6.414134,0.026385,21.508200
15,4,8.638498,49.764461,0.020095,3.320312,3.422529,6.742842,0.026374,20.635000
16,5,8.630739,48.884117,0.020457,3.320312,3.488968,6.809281,0.025950,20.640000
