Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,1199,0,1199,0.000000,0.017917,6.976432,55.811458,0.449219,0.762681,0.606884,1
1,1.000000,1214,15,1199,1.251043,0.017806,7.063770,56.160807,0.449219,0.762681,0.606884,1
1,5.000000,1254,55,1199,4.587156,0.017515,7.296669,57.092405,0.449219,0.762681,0.606884,1
1,10.000000,1328,129,1199,10.758966,0.017002,7.727533,58.815862,0.449219,0.762681,0.606884,1
1,25.000000,1574,375,1199,31.276063,0.015504,9.159866,64.498611,0.448469,0.762681,0.606884,1
2,0.000000,1199,0,1199,0.000000,0.018019,6.962355,55.495478,0.512695,0.882299,0.803832,2
2,1.000000,1215,15,1200,1.250000,0.017907,7.049535,55.844196,0.512695,0.882299,0.803832,2
2,5.000000,1256,55,1201,4.579517,0.017614,7.281994,56.774032,0.512695,0.882299,0.803832,2
2,10.000000,1329,128,1201,10.657785,0.017100,7.710859,58.480170,0.515604,0.882299,0.803832,2
2,25.000000,1576,375,1201,31.223980,0.015587,9.141615,64.154315,0.515613,0.882299,0.803832,2
3,0.000000,1199,0,1199,0.000000,0.018525,6.950576,53.979919,0.825195,0.677404,0.806731,2
3,1.000000,1215,15,1200,1.250000,0.018415,7.037676,54.304923,0.830609,0.677404,0.806731,2
3,5.000000,1255,55,1200,4.583333,0.018109,7.269659,55.221160,0.833316,0.677404,0.806731,2
3,10.000000,1328,129,1199,10.758966,0.017581,7.698964,56.879890,0.846852,0.677404,0.806731,2
3,25.000000,1573,371,1202,30.865225,0.016050,9.107976,62.307211,0.872341,0.677404,0.806731,2
4,0.000000,1199,0,1199,0.000000,0.020972,6.979241,47.682254,4.628906,0.900128,0.728426,2
