composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.912286,556.433769,0.001797,0.449219,0.000000,0.449219,0.162867,162.867200
2,2,9.749112,543.937259,0.001838,0.449219,0.072824,0.522042,0.161613,161.689600
3,2,9.588189,509.727113,0.001962,0.449219,0.435549,0.884768,0.153921,154.805200
4,2,9.486278,250.022495,0.004000,1.230469,0.906034,2.136503,0.074168,75.567200
5,2,9.493478,203.610551,0.004911,2.539062,2.430912,4.969975,0.061632,76.057600
6,3,9.578525,509.649296,0.001962,0.449219,0.509436,0.958655,0.153901,154.754000
7,3,9.411283,242.586793,0.004122,1.230469,0.980294,2.210763,0.073131,74.608000
8,3,9.441040,197.348545,0.005067,2.539062,2.498945,5.038008,0.060444,74.948800
9,3,9.341339,214.201861,0.004668,1.230469,1.332300,2.562769,0.065716,67.954800
10,3,9.397871,170.158540,0.005877,2.539062,2.862537,5.401599,0.052734,68.025200
11,3,9.372837,170.906963,0.005851,3.320312,3.329087,6.649400,0.051572,56.206400
12,4,9.332958,213.687444,0.004680,1.230469,1.410793,2.641262,0.065458,67.695200
13,4,9.383531,169.511012,0.005899,2.539062,2.924484,5.463547,0.052394,67.681600
14,4,9.329144,164.712121,0.006071,3.320312,3.402531,6.722844,0.050418,55.140800
15,4,9.286221,137.694682,0.007262,3.320312,3.763220,7.083532,0.042773,48.302400
16,5,9.276080,137.990759,0.007247,3.320312,3.839227,7.159540,0.042935,48.401600
