Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,6712,0,6712,0.000000,0.003256,39.048842,307.140523,1.425781,0.750268,0.986610,2
1,1.000000,6779,66,6713,0.973595,0.003240,39.432911,308.665171,1.426971,0.750268,0.986610,2
1,5.000000,7035,321,6714,4.562900,0.003180,40.916726,314.484123,1.438870,0.750268,0.986610,2
1,10.000000,7436,722,6714,9.709521,0.003089,43.250073,323.677942,1.453148,0.750268,0.986610,2
1,25.000000,8910,2194,6716,24.624018,0.002798,51.815404,357.357729,1.512641,0.750268,0.986610,2
2,0.000000,6712,0,6712,0.000000,0.003256,39.048842,307.140523,1.425781,0.750268,0.999665,2
2,1.000000,6779,66,6713,0.973595,0.003240,39.432911,308.665171,1.426971,0.750268,0.999665,2
2,5.000000,7035,321,6714,4.562900,0.003180,40.916726,314.484123,1.438870,0.750268,0.999665,2
2,10.000000,7436,722,6714,9.709521,0.003089,43.250073,323.677942,1.453148,0.750268,0.999665,2
2,25.000000,8910,2194,6716,24.624018,0.002798,51.815404,357.357729,1.512641,0.750268,0.999665,2
3,0.000000,6713,0,6713,0.000000,0.003256,39.047607,307.135582,1.572266,0.833512,0.991073,3
3,1.000000,6779,66,6713,0.973595,0.003240,39.431648,308.660126,1.573813,0.833512,0.991073,3
3,5.000000,7038,321,6717,4.575163,0.003180,40.918156,314.484488,1.589726,0.833512,0.991073,3
3,10.000000,7439,721,6718,9.692163,0.003090,43.242932,323.672851,1.604188,0.833512,0.991073,3
3,25.000000,8912,2191,6721,24.607271,0.002799,51.799706,357.312177,1.680659,0.833512,0.991073,3
4,0.000000,6713,0,6713,0.000000,0.003256,39.047607,307.135582,1.572266,0.833512,0.999777,3
4,1.000000,6779,66,6713,0.973595,0.003240,39.431648,308.660126,1.573813,0.833512,0.999777,3
4,5.000000,7038,321,6717,4.575163,0.003180,40.918156,314.484488,1.589726,0.833512,0.999777,3
4,10.000000,7439,721,6718,9.692163,0.003090,43.242932,323.672851,1.604188,0.833512,0.999777,3
4,25.000000,8912,2191,6721,24.607271,0.002799,51.799706,357.312177,1.680659,0.833512,0.999777,3
5,0.000000,6715,0,6715,0.000000,0.003275,38.970711,305.305898,1.572266,0.833513,0.993026,3
5,1.000000,6782,66,6716,0.973164,0.003259,39.353870,306.826926,1.573672,0.833513,0.993026,3
5,5.000000,7038,321,6717,4.560955,0.003199,40.834303,312.574253,1.592169,0.833513,0.993026,3
5,10.000000,7441,721,6720,9.689558,0.003108,43.150779,321.700431,1.606026,0.833513,0.993026,3
5,25.000000,8918,2193,6725,24.646782,0.002815,51.710239,355.294163,1.674422,0.833513,0.993026,3
6,0.000000,6715,0,6715,0.000000,0.003275,38.970711,305.305898,1.572266,0.833513,0.999775,3
6,1.000000,6782,66,6716,0.973164,0.003259,39.353870,306.826926,1.573672,0.833513,0.999775,3
6,5.000000,7038,321,6717,4.560955,0.003199,40.834303,312.574253,1.592169,0.833513,0.999775,3
6,10.000000,7441,721,6720,9.689558,0.003108,43.150779,321.700431,1.606026,0.833513,0.999775,3
6,25.000000,8918,2193,6725,24.646782,0.002815,51.710239,355.294163,1.674422,0.833513,0.999775,3
7,0.000000,6710,0,6710,0.000000,0.006405,38.982975,156.116865,2.657148,1.000000,0.991287,3
7,1.000000,6777,66,6711,0.973882,0.006374,39.366411,156.883784,2.661428,1.000000,0.991287,3
7,5.000000,7032,319,6713,4.536405,0.006256,40.837127,159.838678,2.687113,1.000000,0.991287,3
7,10.000000,7432,718,6714,9.660926,0.006080,43.155060,164.474591,2.715217,1.000000,0.991287,3
7,25.000000,8901,2184,6717,24.559038,0.005509,51.669462,181.530079,2.847630,1.000000,0.991287,3
8,0.000000,6710,0,6710,0.000000,0.006405,38.982975,156.116865,2.657148,1.000000,1.000000,3
8,1.000000,6777,66,6711,0.973882,0.006374,39.366411,156.883784,2.661428,1.000000,1.000000,3
8,5.000000,7032,319,6713,4.536405,0.006256,40.837127,159.838678,2.687113,1.000000,1.000000,3
8,10.000000,7432,718,6714,9.660926,0.006080,43.155060,164.474591,2.715217,1.000000,1.000000,3
8,25.000000,8901,2184,6717,24.559038,0.005509,51.669462,181.530079,2.847630,1.000000,1.000000,3
9,0.000000,6710,0,6710,0.000000,0.003326,38.895765,300.665696,1.962891,0.833518,0.999769,3
9,1.000000,6778,66,6712,0.973739,0.003309,39.278410,302.161385,1.966460,0.833518,0.999769,3
9,5.000000,7034,320,6714,4.563548,0.003249,40.747687,307.789354,1.991940,0.833518,0.999769,3
9,10.000000,7437,723,6714,9.721662,0.003156,43.087390,316.839030,2.023573,0.833518,0.999769,3
9,25.000000,8913,2194,6719,24.626949,0.002858,51.618239,349.932795,2.128905,0.833518,0.999769,3
10,0.000000,6714,0,6714,0.000000,0.003622,38.854047,276.124184,3.769531,0.833555,0.955202,3
10,1.000000,6781,66,6715,0.973308,0.003604,39.236060,277.501139,3.776996,0.833555,0.955202,3
10,5.000000,7037,321,6716,4.561603,0.003537,40.712255,282.708546,3.812738,0.833555,0.955202,3
10,10.000000,7435,717,6718,9.643578,0.003439,42.999112,290.797757,3.865772,0.833555,0.955202,3
10,25.000000,8916,2193,6723,24.607447,0.003113,51.542405,321.182976,4.052574,0.833555,0.955202,3
11,0.000000,6714,0,6714,0.000000,0.003622,38.854047,276.124184,3.769531,0.833555,0.999723,3
11,1.000000,6781,66,6715,0.973308,0.003604,39.236060,277.501139,3.776996,0.833555,0.999723,3
11,5.000000,7037,321,6716,4.561603,0.003537,40.712255,282.708546,3.812738,0.833555,0.999723,3
11,10.000000,7435,717,6718,9.643578,0.003439,42.999112,290.797757,3.865772,0.833555,0.999723,3
11,25.000000,8916,2193,6723,24.607447,0.003113,51.542405,321.182976,4.052574,0.833555,0.999723,3
12,0.000000,6716,0,6716,0.000000,0.003275,38.969476,305.300958,1.718750,0.875135,0.994769,4
12,1.000000,6782,66,6716,0.973164,0.003259,39.352611,306.821890,1.720156,0.875135,0.994769,4
12,5.000000,7040,321,6719,4.573864,0.003199,40.834598,312.572349,1.743042,0.875135,0.994769,4
