composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.834977,489.946937,0.002041,0.449219,0.000000,0.449219,0.128742,128.742400
2,2,7.711132,479.112233,0.002087,0.449219,0.064509,0.513727,0.127830,127.889600
3,2,7.514527,220.756898,0.004530,1.230469,0.800298,2.030766,0.058936,60.042400
4,2,7.585174,448.919560,0.002228,0.449219,0.385790,0.835008,0.121711,122.415600
5,2,7.507654,179.099952,0.005583,2.539062,2.139498,4.678561,0.048698,60.121600
6,3,7.578205,448.937585,0.002227,0.449219,0.450034,0.899253,0.121737,122.411600
7,3,7.458610,214.143813,0.004670,1.230469,0.865180,2.095649,0.058074,59.239200
8,3,7.422219,150.745271,0.006634,3.320312,2.940687,6.261000,0.040940,44.618400
9,3,7.471807,173.697334,0.005757,2.539062,2.204586,4.743649,0.047799,59.284800
10,3,7.444780,149.822985,0.006675,2.539062,2.525740,5.064802,0.041723,53.843200
11,3,7.405950,188.530586,0.005304,1.230469,1.185433,2.415902,0.051930,53.739600
12,4,7.437081,149.838231,0.006674,2.539062,2.590442,5.129504,0.041749,53.839200
13,4,7.398524,188.524695,0.005304,1.230469,1.249947,2.480416,0.051943,53.722400
14,4,7.386434,145.387470,0.006878,3.320312,3.005848,6.326160,0.040064,43.802400
15,4,7.357307,121.415582,0.008236,3.320312,3.324624,6.644937,0.033970,38.348800
16,5,7.351312,121.422195,0.008236,3.320312,3.390064,6.710376,0.033969,38.319200
