composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.992952,60.902056,0.016420,0.449219,0.000000,0.449219,0.008477,8.476800
2,2,7.935481,60.462361,0.016539,0.449219,0.068047,0.517266,0.008480,8.480000
3,2,7.902152,60.216111,0.016607,0.449219,0.393121,0.842339,0.008483,8.483200
4,2,8.283475,63.112551,0.015845,2.539062,2.203448,4.742510,0.008478,8.478400
5,2,7.987112,60.893425,0.016422,1.230469,0.821594,2.052063,0.008467,8.467200
6,3,7.902182,60.228179,0.016604,0.449219,0.460757,0.909976,0.008480,8.480000
7,3,8.266359,63.001221,0.015873,2.539062,2.266397,4.805460,0.008478,8.478400
8,3,7.963826,60.719157,0.016469,1.230469,0.886750,2.117219,0.008472,8.472000
9,3,8.282061,63.137143,0.015839,2.539062,2.595292,5.134354,0.008469,8.468800
10,3,7.965344,60.750341,0.016461,1.230469,1.212025,2.442493,0.008467,8.467200
11,3,8.400048,64.040498,0.015615,3.320312,3.018386,6.338698,0.008470,8.470400
12,4,8.284789,63.160146,0.015833,2.539062,2.660063,5.199125,0.008472,8.472000
13,4,7.968694,60.775694,0.016454,1.230469,1.278661,2.509130,0.008469,8.468800
14,4,8.380346,63.918731,0.015645,3.320312,3.080049,6.400361,0.008466,8.465600
15,4,8.399556,64.068826,0.015608,3.320312,3.408360,6.728673,0.008464,8.464000
16,5,8.403510,64.096785,0.015601,3.320312,3.474973,6.795286,0.008469,8.468800
