composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.357250,460.983762,0.002169,0.449219,0.000000,0.449219,0.032064,32.064000
2,2,7.342208,456.509701,0.002191,0.449219,0.063543,0.512762,0.031904,31.936000
3,2,7.314268,432.035827,0.002315,0.449219,0.396279,0.845498,0.030272,30.464000
4,2,7.309066,211.597178,0.004726,1.230469,0.801209,2.031678,0.014867,15.142000
5,2,7.325961,174.849163,0.005719,2.539062,2.138054,4.677117,0.012320,15.168000
6,3,7.327860,432.061042,0.002314,0.449219,0.473203,0.922422,0.030284,30.480000
7,3,7.295721,207.226693,0.004826,1.228394,0.863168,2.091562,0.014639,14.942000
8,3,7.318997,171.082743,0.005845,2.539062,2.204241,4.743304,0.012028,14.904000
9,3,7.300736,184.377992,0.005424,1.230469,1.200962,2.431431,0.013019,13.498000
10,3,7.337348,149.050335,0.006709,2.539062,2.533145,5.072207,0.010528,13.568000
11,3,7.344694,147.823349,0.006765,3.320312,2.949324,6.269637,0.010411,11.350000
12,4,7.299527,184.373363,0.005424,1.230469,1.271118,2.501587,0.013023,13.494000
13,4,7.325979,149.025748,0.006710,2.539062,2.595437,5.134500,0.010540,13.584000
14,4,7.301270,143.271793,0.006980,3.320312,2.996796,6.317109,0.010067,11.046000
15,4,7.332854,122.130370,0.008188,3.320312,3.337484,6.657797,0.008679,9.808000
16,5,7.321487,121.664728,0.008219,3.320312,3.397301,6.717613,0.008619,9.742000
