composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.702020,58.779529,0.017013,0.449219,0.000000,0.449219,0.001408,1.408000
2,2,7.693757,58.493210,0.017096,0.449219,0.066198,0.515417,0.001403,1.403200
3,2,7.845952,46.285284,0.021605,1.230469,0.819354,2.049822,0.001094,0.923600
4,2,7.722110,57.050919,0.017528,0.449219,0.396279,0.845498,0.001369,1.368800
5,2,8.121557,52.605325,0.019009,2.539062,2.175611,4.714673,0.001208,1.283800
6,3,7.728231,56.246883,0.017779,0.449219,0.463296,0.912515,0.001352,1.370400
7,3,7.849311,46.295792,0.021600,1.230469,0.892209,2.122678,0.001094,0.918000
8,3,8.286391,47.987411,0.020839,3.320312,3.007221,6.327533,0.001094,0.897000
9,3,8.135062,52.639342,0.018997,2.539062,2.245913,4.784975,0.001210,1.282200
10,3,8.157106,52.741609,0.018960,2.539062,2.568283,5.107346,0.001209,1.244600
11,3,7.878670,46.408731,0.021548,1.230469,1.217838,2.448306,0.001095,0.883600
12,4,8.163351,51.947440,0.019250,2.539062,2.633562,5.172625,0.001193,1.247000
13,4,7.884582,45.604326,0.021928,1.230469,1.282248,2.512716,0.001080,0.887600
14,4,8.291414,48.004488,0.020831,3.320312,3.072533,6.392845,0.001097,0.893600
15,4,8.302616,48.085073,0.020796,3.320312,3.391993,6.712306,0.001094,0.856200
16,5,8.328711,47.330768,0.021128,3.320312,3.468495,6.788808,0.001081,0.862600
