composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.936739,59.346955,0.016850,0.449219,0.000000,0.449219,0.000736,0.736000
2,2,7.938050,59.352200,0.016849,0.449219,0.064277,0.513496,0.000768,0.768000
3,2,7.936780,59.347120,0.016850,0.449219,0.457188,0.906406,0.000752,0.752000
4,2,7.936771,59.347085,0.016850,2.539062,2.225266,4.764328,0.000744,0.744000
5,2,7.881000,59.123998,0.016914,1.230469,0.817770,2.048239,0.000736,0.736000
6,3,7.968112,59.472446,0.016815,0.449219,0.552154,1.001373,0.000768,0.768000
7,3,7.941198,59.364791,0.016845,2.539062,2.295025,4.834087,0.000768,0.768000
8,3,7.929315,59.317260,0.016858,1.230469,0.889469,2.119938,0.000768,0.768000
9,3,7.936771,59.347085,0.016850,2.539062,2.635098,5.174160,0.000752,0.752000
10,3,7.899342,59.197366,0.016893,1.230469,1.258022,2.488491,0.000752,0.752000
11,3,7.886303,59.145210,0.016908,3.320312,3.019274,6.339587,0.000744,0.744000
12,4,7.942006,59.368022,0.016844,2.539062,2.701897,5.240959,0.000776,0.776000
13,4,7.935628,59.342514,0.016851,1.230469,1.356134,2.586602,0.000768,0.768000
14,4,7.890729,59.162917,0.016902,3.320312,3.089033,6.409346,0.000768,0.768000
15,4,7.886303,59.145210,0.016908,3.320312,3.429106,6.749419,0.000752,0.752000
16,5,7.839175,58.956700,0.016962,3.320312,3.461086,6.781398,0.000768,0.768000
