composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.969506,59.591993,0.016781,0.449219,0.000000,0.449219,0.000736,0.736000
2,2,7.966180,59.562750,0.016789,0.449219,0.064277,0.513496,0.000768,0.768000
3,2,7.963912,59.546257,0.016794,0.449219,0.457188,0.906406,0.000752,0.752000
4,2,8.002447,59.839585,0.016711,2.539062,2.225266,4.764328,0.000744,0.744000
5,2,7.916408,59.391221,0.016838,1.230469,0.817770,2.048239,0.000736,0.736000
6,3,7.996207,59.676774,0.016757,0.449219,0.552154,1.001373,0.000768,0.768000
7,3,8.006145,59.851395,0.016708,2.539062,2.295025,4.834087,0.000768,0.768000
8,3,7.963431,59.573933,0.016786,1.230469,0.889469,2.119938,0.000768,0.768000
9,3,8.004091,59.851359,0.016708,2.539062,2.635098,5.174160,0.000752,0.752000
10,3,7.935320,59.465589,0.016816,1.230469,1.258022,2.488491,0.000752,0.752000
11,3,7.962686,59.729360,0.016742,3.320312,3.019274,6.339587,0.000744,0.744000
12,4,8.009857,59.876002,0.016701,2.539062,2.701897,5.240959,0.000776,0.776000
13,4,7.972642,59.616217,0.016774,1.230469,1.356134,2.586602,0.000768,0.768000
14,4,7.966384,59.741170,0.016739,3.320312,3.089033,6.409346,0.000768,0.768000
15,4,7.964330,59.741135,0.016739,3.320312,3.429106,6.749419,0.000752,0.752000
16,5,7.916841,59.552518,0.016792,3.320312,3.461086,6.781398,0.000768,0.768000
