composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.296669,57.092405,0.017515,0.449219,0.000000,0.449219,0.002006,2.006400
2,2,7.281994,56.774032,0.017614,0.449219,0.063477,0.512695,0.002001,2.000800
3,2,7.269659,55.221160,0.018109,0.449219,0.384098,0.833316,0.001949,1.948800
4,2,7.296028,48.734006,0.020520,2.539062,2.145054,4.684116,0.001713,1.829000
5,2,7.273169,44.064074,0.022694,1.230469,0.799395,2.029863,0.001555,1.316400
6,3,7.269453,54.492527,0.018351,0.449219,0.448734,0.897953,0.001924,1.950400
7,3,7.290273,48.715222,0.020527,2.539062,2.208931,4.747993,0.001714,1.822600
8,3,7.266868,44.039470,0.022707,1.230469,0.863168,2.093637,0.001557,1.311600
9,3,7.294005,48.722528,0.020524,2.539062,2.529749,5.068811,0.001714,1.770600
10,3,7.262988,44.025455,0.022714,1.230469,1.183591,2.414060,0.001557,1.260400
11,3,7.305254,44.189853,0.022630,3.320312,2.940544,6.260857,0.001558,1.281400
12,4,7.293798,47.976383,0.020844,2.539062,2.595546,5.134608,0.001689,1.773000
13,4,7.262781,43.296845,0.023096,1.230469,1.248228,2.478696,0.001532,1.262000
14,4,7.301505,44.175128,0.022637,3.320312,3.004445,6.324757,0.001560,1.277200
15,4,7.301393,44.174627,0.022637,3.320312,3.321055,6.641367,0.001558,1.221000
16,5,7.301162,43.428411,0.023026,3.320312,3.386851,6.707164,0.001532,1.221800
