composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,38.904610,2411.634813,0.000415,0.888672,0.537109,1.425781,0.055494,55.674800
2,2,38.904610,2411.634813,0.000415,0.888672,0.537109,1.425781,0.055494,55.674800
3,3,38.902944,2410.726363,0.000415,0.888672,0.683594,1.572266,0.055473,55.618800
4,3,38.902944,2410.726363,0.000415,0.888672,0.683594,1.572266,0.055473,55.618800
5,3,38.851488,2389.297501,0.000419,0.888672,0.683594,1.572266,0.055027,55.215200
6,3,38.851488,2389.297501,0.000419,0.888672,0.683594,1.572266,0.055027,55.215200
7,3,38.853605,2406.092678,0.000416,1.504355,1.152793,2.657148,0.055399,55.575400
8,3,38.853605,2406.092678,0.000416,1.504355,1.152793,2.657148,0.055399,55.575400
9,3,38.799475,2326.645966,0.000430,0.888672,1.074219,1.962891,0.053669,54.031200
10,3,38.761322,715.484308,0.001398,2.060547,1.708984,3.769531,0.016514,22.260400
11,3,38.761322,715.484308,0.001398,2.060547,1.708984,3.769531,0.016514,22.260400
12,4,38.849823,2388.389052,0.000419,0.888672,0.830078,1.718750,0.055006,55.159200
13,4,38.849823,2388.389052,0.000419,0.888672,0.830078,1.718750,0.055006,55.159200
14,4,38.851940,2405.184228,0.000416,1.504355,1.299277,2.803633,0.055378,55.519400
15,4,38.851940,2405.184228,0.000416,1.504355,1.299277,2.803633,0.055378,55.519400
16,4,38.797809,2325.737517,0.000430,0.888672,1.220703,2.109375,0.053648,53.975200
17,4,38.797809,2325.737517,0.000430,0.888672,1.220703,2.109375,0.053648,53.975200
18,4,38.801168,2383.799143,0.000419,1.504355,1.299277,2.803633,0.054984,55.167000
19,4,38.801168,2383.799143,0.000419,1.504355,1.299277,2.803633,0.054984,55.167000
20,4,38.759656,714.575858,0.001399,2.060547,1.855469,3.916016,0.016493,22.204400
21,4,38.720817,594.986416,0.001681,2.676230,2.324668,5.000898,0.013736,22.247400
22,4,38.759656,714.575858,0.001399,2.060547,1.855469,3.916016,0.016493,22.204400
23,4,38.720817,594.986416,0.001681,2.676230,2.324668,5.000898,0.013736,22.247400
24,4,38.750896,695.879540,0.001437,2.060547,1.855469,3.916016,0.016073,21.826400
25,4,38.750896,695.879540,0.001437,2.060547,1.855469,3.916016,0.016073,21.826400
26,4,38.743367,636.074981,0.001572,2.060547,2.246094,4.306641,0.014702,20.629600
27,4,38.750510,2321.234391,0.000431,1.504355,1.689902,3.194258,0.053587,53.944600
28,5,38.796144,2324.829067,0.000430,0.888672,1.367188,2.255859,0.053627,53.919200
29,5,38.799502,2382.890693,0.000420,1.504355,1.445762,2.950117,0.054963,55.111000
30,5,38.799502,2382.890693,0.000420,1.504355,1.445762,2.950117,0.054963,55.111000
31,5,38.719151,594.077967,0.001683,2.676230,2.471152,5.147383,0.013715,22.191400
32,5,38.719151,594.077967,0.001683,2.676230,2.471152,5.147383,0.013715,22.191400
33,5,38.749231,694.971091,0.001439,2.060547,2.001953,4.062500,0.016052,21.770400
34,5,38.749231,694.971091,0.001439,2.060547,2.001953,4.062500,0.016052,21.770400
35,5,38.741701,635.166532,0.001574,2.060547,2.392578,4.453125,0.014681,20.573600
36,5,38.741701,635.166532,0.001574,2.060547,2.392578,4.453125,0.014681,20.573600
37,5,38.748845,2320.325942,0.000431,1.504355,1.836387,3.340742,0.053566,53.888600
38,5,38.748845,2320.325942,0.000431,1.504355,1.836387,3.340742,0.053566,53.888600
39,5,38.710391,575.381649,0.001738,2.676230,2.471152,5.147383,0.013295,21.813400
40,5,38.710391,575.381649,0.001738,2.676230,2.471152,5.147383,0.013295,21.813400
41,5,38.702862,515.577090,0.001940,2.676230,2.861777,5.538008,0.011924,20.616600
42,6,38.740036,634.258082,0.001577,2.060547,2.539062,4.599609,0.014660,20.517600
43,6,38.747179,2319.417493,0.000431,1.504355,1.982871,3.487227,0.053545,53.832600
44,6,38.708726,574.473200,0.001741,2.676230,2.617637,5.293867,0.013274,21.757400
45,6,38.708726,574.473200,0.001741,2.676230,2.617637,5.293867,0.013274,21.757400
46,6,38.701196,514.668640,0.001943,2.676230,3.008262,5.684492,0.011903,20.560600
47,6,38.701196,514.668640,0.001943,2.676230,3.008262,5.684492,0.011903,20.560600
48,7,38.699531,513.760191,0.001946,2.676230,3.154746,5.830977,0.011882,20.504600
