composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.834012,477.528126,0.002094,0.449219,0.000000,0.449219,0.033907,33.907200
2,2,7.808883,472.334017,0.002117,0.449219,0.067133,0.516352,0.033669,33.686400
3,2,7.916243,224.108095,0.004462,1.230469,0.820079,2.050548,0.015461,15.753200
4,2,7.809957,447.647051,0.002234,0.449219,0.397279,0.846497,0.032048,32.235200
5,2,8.198421,197.022162,0.005076,2.539062,2.202695,4.741758,0.012869,15.868800
6,3,7.816537,447.669642,0.002234,0.449219,0.465276,0.914495,0.032052,32.235600
7,3,7.910201,219.936434,0.004547,1.230469,0.892139,2.122608,0.015224,15.536400
8,3,8.343819,169.147171,0.005912,3.320312,3.014202,6.334514,0.010792,11.752800
9,3,8.206336,193.438179,0.005170,2.539062,2.274814,4.813876,0.012657,15.675200
10,3,8.217841,170.185318,0.005876,2.539062,2.596606,5.135668,0.011022,14.207600
11,3,7.930198,196.652578,0.005085,1.230469,1.216554,2.447023,0.013628,14.110400
12,4,8.222056,170.203108,0.005875,2.539062,2.663013,5.202075,0.011022,14.200800
13,4,7.937874,196.725380,0.005083,1.230469,1.284305,2.514774,0.013642,14.116400
14,4,8.353829,165.669088,0.006036,3.320312,3.087053,6.407366,0.010619,11.599200
15,4,8.358077,142.573441,0.007014,3.320312,3.407866,6.728179,0.008976,10.114400
16,5,8.360054,142.393914,0.007023,3.320312,3.470924,6.791236,0.008953,10.088400
