composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.942513,68.003461,0.014705,0.449219,0.000000,0.449219,0.034146,34.145600
2,2,8.679083,66.007831,0.015150,0.449219,0.067133,0.516352,0.034130,34.129600
3,2,8.416673,64.015251,0.015621,0.449219,0.394757,0.843975,0.034130,34.129600
4,2,8.282087,63.021760,0.015868,2.539062,2.205517,4.744579,0.034011,34.011200
5,2,8.277981,62.955224,0.015884,1.230469,0.824561,2.055029,0.034070,34.070400
6,3,8.403251,63.910822,0.015647,0.449219,0.461692,0.910910,0.034138,34.137600
7,3,8.204274,62.439878,0.016015,2.539062,2.270498,4.809561,0.034008,34.008000
8,3,8.159451,62.055581,0.016115,1.230469,0.891268,2.121737,0.034062,34.062400
9,3,8.144468,62.006468,0.016127,2.539062,2.601449,5.140511,0.033982,33.982400
10,3,8.048990,61.226779,0.016333,1.230469,1.220111,2.450580,0.034061,34.060800
11,3,8.120775,61.785396,0.016185,3.320312,3.027808,6.348121,0.034034,34.033600
12,4,8.131986,61.905557,0.016154,2.539062,2.669023,5.208085,0.033990,33.990400
13,4,8.034664,61.118638,0.016362,1.230469,1.286335,2.516804,0.034064,34.064000
14,4,8.042626,61.202026,0.016339,3.320312,3.093790,6.414103,0.034027,34.027200
15,4,7.985220,60.778166,0.016453,3.320312,3.422423,6.742736,0.034010,34.009600
16,5,7.970547,60.668733,0.016483,3.320312,3.488968,6.809281,0.034013,34.012800
