composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.480312,478.739980,0.002089,0.449219,0.000000,0.449219,0.122842,122.841600
2,2,7.363119,468.145268,0.002136,0.449219,0.063477,0.512695,0.121963,122.019200
3,2,7.190213,216.289777,0.004623,1.230469,0.781250,2.011719,0.056186,57.241600
4,2,7.247108,438.744738,0.002279,0.449219,0.375977,0.825195,0.116182,116.849600
5,2,7.209785,176.700603,0.005659,2.539062,2.089844,4.628906,0.046458,57.356800
6,3,7.241083,438.720637,0.002279,0.449219,0.439453,0.888672,0.116183,116.823600
7,3,7.137520,209.823064,0.004766,1.230469,0.844727,2.075195,0.055358,56.470400
8,3,7.143630,149.073156,0.006708,3.320312,2.871094,6.191406,0.039061,42.563200
9,3,7.176268,171.461155,0.005832,2.539062,2.153320,4.692383,0.045630,56.585600
10,3,7.153557,148.031825,0.006755,2.539062,2.465820,5.004883,0.039798,51.364800
11,3,7.090605,184.844678,0.005410,1.230469,1.157227,2.387695,0.049514,51.236800
12,4,7.147532,148.007724,0.006756,2.539062,2.529297,5.068359,0.039799,51.338800
13,4,7.084580,184.820577,0.005411,1.230469,1.220703,2.451172,0.049514,51.210800
14,4,7.110113,143.833708,0.006952,3.320312,2.934570,6.254883,0.038234,41.792000
15,4,7.087402,120.404378,0.008305,3.320312,3.247070,6.567383,0.032402,36.571200
16,5,7.081377,120.380277,0.008307,3.320312,3.310547,6.630859,0.032402,36.545200
