composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.306821,592.609072,0.001687,0.449219,0.000000,0.449219,0.497370,497.369600
2,2,8.830369,559.012557,0.001789,0.449219,0.063705,0.512924,0.493806,494.030400
3,2,8.350924,504.151396,0.001984,0.449219,0.377584,0.826803,0.470377,473.068400
4,2,8.084195,257.520819,0.003883,1.230469,0.785215,2.015684,0.227232,231.513200
5,2,8.084333,200.862105,0.004979,2.539062,2.100471,4.639533,0.187861,232.028800
6,3,8.324692,504.053339,0.001984,0.449219,0.441211,0.890429,0.470390,472.970800
7,3,7.868668,240.542679,0.004157,1.230469,0.848851,2.079320,0.223706,228.212400
8,3,7.947226,188.880212,0.005294,2.539062,2.164225,4.703287,0.184681,229.073600
9,3,7.669868,203.548870,0.004913,1.230469,1.162892,2.393361,0.200277,207.248400
10,3,7.845654,158.095285,0.006325,2.539062,2.478820,5.017883,0.161080,207.933600
11,3,7.768609,169.765012,0.005890,3.320312,2.885683,6.205995,0.157845,172.009200
12,4,7.643629,203.438243,0.004915,1.230469,1.226686,2.457155,0.200267,207.131200
13,4,7.819424,157.979139,0.006330,2.539062,2.542502,5.081565,0.161058,207.805600
14,4,7.631514,157.783887,0.006338,3.320312,2.949437,6.269750,0.154665,169.054000
15,4,7.530001,127.001354,0.007874,3.320312,3.263841,6.584153,0.131089,147.939600
16,5,7.503759,126.890999,0.007881,3.320312,3.327543,6.647856,0.131079,147.820800
