composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.207765,589.296955,0.001697,0.449219,0.000000,0.449219,0.492314,492.313600
2,2,8.735451,555.868282,0.001799,0.449219,0.063477,0.512695,0.488773,488.995200
3,2,7.982061,255.429621,0.003915,1.230469,0.781250,2.011719,0.224935,229.172400
4,2,8.257787,501.294522,0.001995,0.449219,0.375977,0.825195,0.465548,468.215600
5,2,7.956247,198.065986,0.005049,2.539062,2.089844,4.628906,0.185950,229.667200
6,3,8.231117,501.187843,0.001995,0.449219,0.439453,0.888672,0.465548,468.104400
7,3,7.767988,238.528308,0.004192,1.230469,0.844727,2.075195,0.221420,225.879600
8,3,7.628251,167.061765,0.005986,3.320312,2.871094,6.191406,0.156252,170.270000
9,3,7.819861,186.136705,0.005372,2.539062,2.153320,4.692383,0.182768,226.707200
10,3,7.716368,155.509953,0.006430,2.539062,2.465820,5.004883,0.159377,205.761200
11,3,7.568219,201.739892,0.004957,1.230469,1.157227,2.387695,0.198221,205.125600
12,4,7.689699,155.403274,0.006435,2.539062,2.529297,5.068359,0.159377,205.650000
13,4,7.541549,201.633213,0.004960,1.230469,1.220703,2.451172,0.198221,205.014400
14,4,7.491865,155.132484,0.006446,3.320312,2.934570,6.254883,0.153069,167.310000
15,4,7.388373,124.505732,0.008032,3.320312,3.247070,6.567383,0.129678,146.364000
16,5,7.361703,124.399053,0.008039,3.320312,3.310547,6.630859,0.129678,146.252800
