composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.338955,57.423266,0.017415,0.449219,0.000000,0.449219,0.002006,2.006400
2,2,7.329965,57.353947,0.017436,0.449219,0.063477,0.512695,0.002010,2.009600
3,2,7.462565,58.390115,0.017126,1.230469,0.799395,2.029863,0.002006,2.006400
4,2,7.348437,57.493220,0.017393,0.449219,0.389512,0.838730,0.002008,2.008000
5,2,7.732663,60.514021,0.016525,2.539062,2.145054,4.684116,0.002006,2.006400
6,3,7.350175,57.522199,0.017385,0.449219,0.452969,0.902188,0.002010,2.009600
7,3,7.462020,58.386780,0.017127,1.230469,0.863168,2.093637,0.002010,2.009600
8,3,7.887048,61.715954,0.016203,3.320312,2.939580,6.259893,0.002011,2.011200
9,3,7.732661,60.522319,0.016523,2.539062,2.208931,4.747993,0.002008,2.008000
10,3,7.766482,60.769786,0.016456,2.539062,2.531858,5.070921,0.002010,2.009600
11,3,7.488088,58.591048,0.017067,1.230469,1.185465,2.415934,0.002010,2.009600
12,4,7.772247,60.814875,0.016443,2.539062,2.596882,5.135944,0.002011,2.011200
13,4,7.493853,58.636137,0.017054,1.230469,1.250488,2.480957,0.002011,2.011200
14,4,7.884171,61.712702,0.016204,3.320312,3.002069,6.322382,0.002013,2.012800
15,4,7.918374,61.961599,0.016139,3.320312,3.323826,6.644138,0.002013,2.012800
16,5,7.925031,62.010450,0.016126,3.320312,3.388187,6.708500,0.002021,2.020800
