composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.625725,66.408868,0.015058,0.449219,0.000000,0.449219,0.002648,2.648000
2,2,9.607758,66.281220,0.015087,0.449219,0.064144,0.513362,0.002680,2.680000
3,2,9.582479,66.133324,0.015121,0.449219,0.426575,0.875794,0.002664,2.664000
4,2,9.625703,66.421169,0.015055,2.539062,2.463862,5.002925,0.002664,2.664000
5,2,9.565397,65.961762,0.015160,1.226296,0.911891,2.138186,0.002648,2.648000
6,3,9.545163,65.867271,0.015182,0.447553,0.493100,0.940653,0.002680,2.680000
7,3,9.609899,66.343212,0.015073,2.539062,2.533183,5.072245,0.002680,2.680000
8,3,9.563273,66.046501,0.015141,1.230469,0.983829,2.214297,0.002688,2.688000
9,3,9.627422,66.413324,0.015057,2.539062,2.939313,5.478375,0.002688,2.688000
10,3,9.541246,65.830269,0.015191,1.224548,1.352563,2.577112,0.002680,2.680000
11,3,9.647561,66.530301,0.015031,3.320312,3.390982,6.711294,0.002680,2.680000
12,4,9.620428,66.384287,0.015064,2.539062,3.006297,5.545360,0.002704,2.704000
13,4,9.542463,65.718872,0.015216,1.220538,1.408782,2.629320,0.002720,2.720000
14,4,9.630770,66.449594,0.015049,3.320312,3.454255,6.774568,0.002728,2.728000
15,4,9.630703,66.448149,0.015049,3.320312,3.830105,7.150417,0.002704,2.704000
16,5,9.604788,66.225465,0.015100,3.265598,3.861332,7.126931,0.002720,2.720000
