composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.928492,55.427937,0.018041,0.449219,0.000000,0.449219,0.000640,0.640000
2,2,6.924387,55.191926,0.018119,0.449219,0.063477,0.512695,0.000644,0.644000
3,2,6.922532,53.759887,0.018601,0.449219,0.375977,0.825195,0.000628,0.628000
4,2,6.957449,47.540750,0.021035,2.539062,2.089844,4.628906,0.000552,0.591000
5,2,6.931397,42.967399,0.023273,1.230469,0.781250,2.011719,0.000496,0.420000
6,3,6.922927,53.052077,0.018849,0.449219,0.439453,0.888672,0.000622,0.632000
7,3,6.956584,47.537289,0.021036,2.539062,2.153320,4.692383,0.000552,0.587000
8,3,6.929932,42.961538,0.023277,1.230469,0.844727,2.075195,0.000500,0.424000
9,3,6.958629,47.545469,0.021032,2.539062,2.465820,5.004883,0.000552,0.571000
10,3,6.930957,42.965638,0.023274,1.230469,1.157227,2.387695,0.000500,0.408000
11,3,6.969654,43.120426,0.023191,3.320312,2.871094,6.191406,0.000500,0.415000
12,4,6.959024,46.837659,0.021350,2.539062,2.529297,5.068359,0.000546,0.575000
13,4,6.931352,42.257828,0.023664,1.230469,1.220703,2.451172,0.000494,0.412000
14,4,6.968789,43.116965,0.023193,3.320312,2.934570,6.254883,0.000500,0.411000
15,4,6.970834,43.125145,0.023188,3.320312,3.247070,6.567383,0.000500,0.395000
16,5,6.971229,42.417335,0.023575,3.320312,3.310547,6.630859,0.000494,0.399000
