composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.657491,58.439691,0.017112,0.449219,0.000000,0.449219,0.001408,1.408000
2,2,7.643059,58.133344,0.017202,0.449219,0.066198,0.515417,0.001403,1.403200
3,2,7.646741,45.228796,0.022110,1.230469,0.819354,2.049822,0.001094,0.923600
4,2,7.640058,56.596092,0.017669,0.449219,0.396279,0.845498,0.001369,1.368800
5,2,7.665969,50.068143,0.019973,2.539062,2.175611,4.714673,0.001208,1.283800
6,3,7.639830,55.850939,0.017905,0.449219,0.463296,0.912515,0.001352,1.370400
7,3,7.642642,45.212962,0.022118,1.230469,0.892209,2.122678,0.001094,0.918000
8,3,7.675738,45.355694,0.022048,3.320312,3.007221,6.327533,0.001094,0.897000
9,3,7.672347,50.076479,0.019969,2.539062,2.245913,4.784975,0.001210,1.282200
10,3,7.664643,50.063001,0.019975,2.539062,2.568283,5.107346,0.001209,1.244600
11,3,7.641520,45.208688,0.022120,1.230469,1.217838,2.448306,0.001095,0.883600
12,4,7.664853,49.327379,0.020273,2.539062,2.633562,5.172625,0.001193,1.247000
13,4,7.641581,44.464161,0.022490,1.230469,1.282248,2.512716,0.001080,0.887600
14,4,7.673426,45.346676,0.022052,3.320312,3.072533,6.392845,0.001097,0.893600
15,4,7.656851,45.315456,0.022068,3.320312,3.391993,6.712306,0.001094,0.856200
16,5,7.674526,44.614918,0.022414,3.320312,3.468495,6.788808,0.001081,0.862600
