composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.212392,73.699138,0.013569,0.449219,0.000000,0.449219,0.061544,61.544000
2,2,8.740647,69.708806,0.014345,0.449219,0.063477,0.512695,0.061296,61.296000
3,2,8.266112,64.297327,0.015553,0.449219,0.375977,0.825195,0.059756,59.756000
4,2,8.002229,54.315710,0.018411,2.539062,2.089844,4.628906,0.052612,56.039000
5,2,8.002157,48.256999,0.020722,1.230469,0.781250,2.011719,0.047700,40.306000
6,3,8.240047,63.437597,0.015764,0.449219,0.439453,0.888672,0.058978,59.756000
7,3,7.866484,53.772729,0.018597,2.539062,2.153320,4.692383,0.052624,55.839000
8,3,7.788592,47.402738,0.021096,1.230469,0.844727,2.075195,0.047688,40.058000
9,3,7.766049,53.370989,0.018737,2.539062,2.465820,5.004883,0.052620,54.275000
10,3,7.592037,46.616518,0.021452,1.230469,1.157227,2.387695,0.047700,38.526000
11,3,7.689714,47.007226,0.021273,3.320312,2.871094,6.191406,0.047688,39.059000
12,4,7.739984,52.511259,0.019044,2.539062,2.529297,5.068359,0.051842,54.275000
13,4,7.565972,45.756788,0.021855,1.230469,1.220703,2.451172,0.046922,38.526000
14,4,7.553969,46.464245,0.021522,3.320312,2.934570,6.254883,0.047700,38.859000
15,4,7.453534,46.062505,0.021710,3.320312,3.247070,6.567383,0.047696,37.295000
16,5,7.427469,45.202775,0.022123,3.320312,3.310547,6.630859,0.046918,37.295000
