composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.839638,61.279800,0.016319,0.449219,0.000000,0.449219,0.016093,16.092800
2,2,7.716440,60.108576,0.016637,0.449219,0.064509,0.513727,0.016031,16.031200
3,2,7.535403,45.302619,0.022074,1.230469,0.800298,2.030766,0.012462,10.546800
4,2,7.593752,57.648475,0.017347,0.449219,0.385790,0.835008,0.015625,15.624800
5,2,7.555671,50.358232,0.019858,2.539062,2.139498,4.678561,0.013754,14.655200
6,3,7.587425,56.887742,0.017578,0.449219,0.450034,0.899253,0.015423,15.628000
7,3,7.480142,45.086711,0.022179,1.230469,0.865180,2.095649,0.012464,10.490800
8,3,7.486526,45.111697,0.022167,3.320312,2.940687,6.261000,0.012463,10.226800
9,3,7.520484,50.220776,0.019912,2.539062,2.204586,4.743649,0.013755,14.596800
10,3,7.496718,50.123295,0.019951,2.539062,2.525740,5.064802,0.013751,14.188600
11,3,7.430730,44.895618,0.022274,1.230469,1.185433,2.415902,0.012466,10.081800
12,4,7.489671,49.360372,0.020259,2.539062,2.590442,5.129504,0.013549,14.191800
13,4,7.423952,44.132384,0.022659,1.230469,1.249947,2.480416,0.012262,10.083400
14,4,7.451432,44.974523,0.022235,3.320312,3.005516,6.325829,0.012466,10.172200
15,4,7.427017,44.880223,0.022282,3.320312,3.325533,6.645845,0.012465,9.762400
16,5,7.420171,44.117654,0.022667,3.320312,3.390384,6.710696,0.012262,9.765600
