composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.725146,75.117820,0.013312,0.449219,0.000000,0.449219,0.040973,40.972800
2,2,10.403464,72.886945,0.013720,0.449219,0.073304,0.522523,0.040936,40.936000
3,2,10.085263,70.659904,0.014152,0.449219,0.434885,0.884104,0.040936,40.936000
4,2,9.878950,69.242714,0.014442,2.539062,2.436176,4.975238,0.040798,40.798400
5,2,9.889747,69.329865,0.014424,1.230469,0.910755,2.141224,0.040806,40.806400
6,3,10.068316,70.539281,0.014176,0.449219,0.507856,0.957075,0.040950,40.950400
7,3,9.787678,68.604760,0.014576,2.539062,2.509395,5.048458,0.040808,40.808000
8,3,9.746618,68.329780,0.014635,1.230469,0.983669,2.214138,0.040797,40.796800
9,3,9.714630,68.106987,0.014683,2.539062,2.871889,5.410952,0.040787,40.787200
10,3,9.618645,67.419537,0.014832,1.230469,1.347700,2.578168,0.040826,40.825600
11,3,9.660309,67.720547,0.014767,3.320312,3.345593,6.665905,0.040797,40.796800
12,4,9.697693,67.986212,0.014709,2.539062,2.945075,5.484137,0.040800,40.800000
13,4,9.597879,67.283400,0.014863,1.230469,1.420532,2.651000,0.040818,40.817600
14,4,9.568015,67.078358,0.014908,3.320312,3.418163,6.738476,0.040800,40.800000
15,4,9.492995,66.572888,0.015021,3.320312,3.781953,7.102266,0.040770,40.769600
16,5,9.480048,66.468220,0.015045,3.320312,3.856512,7.176825,0.040800,40.800000
