composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.834977,61.243367,0.016328,0.449219,0.000000,0.449219,0.016093,16.092800
2,2,7.711132,60.069987,0.016647,0.449219,0.064509,0.513727,0.016031,16.031200
3,2,7.514527,45.189364,0.022129,1.230469,0.800298,2.030766,0.012462,10.546800
4,2,7.585174,57.599736,0.017361,0.449219,0.385790,0.835008,0.015625,15.624800
5,2,7.507654,50.085796,0.019966,2.539062,2.139498,4.678561,0.013754,14.655200
6,3,7.578205,56.845386,0.017592,0.449219,0.450034,0.899253,0.015423,15.628000
7,3,7.458610,44.970887,0.022237,1.230469,0.865180,2.095649,0.012464,10.490800
8,3,7.422219,44.828824,0.022307,3.320312,2.940687,6.261000,0.012463,10.226800
9,3,7.471807,49.945763,0.020022,2.539062,2.204586,4.743649,0.013755,14.596800
10,3,7.444780,49.835590,0.020066,2.539062,2.525740,5.064802,0.013751,14.188600
11,3,7.405950,44.767109,0.022338,1.230469,1.185433,2.415902,0.012466,10.081800
12,4,7.437081,49.079005,0.020375,2.539062,2.590442,5.129504,0.013549,14.191800
13,4,7.398524,44.010230,0.022722,1.230469,1.249947,2.480416,0.012262,10.083400
14,4,7.386434,44.688939,0.022377,3.320312,3.005848,6.326160,0.012465,10.169400
15,4,7.357307,44.579147,0.022432,3.320312,3.324624,6.644937,0.012465,9.764200
16,5,7.351312,43.824825,0.022818,3.320312,3.390064,6.710376,0.012261,9.763800
