composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.964708,443.670662,0.002254,0.449219,0.000000,0.449219,0.124032,124.032000
2,2,6.964733,440.671440,0.002269,0.449219,0.063477,0.512695,0.123132,123.192000
3,2,6.964707,419.562608,0.002383,0.449219,0.377668,0.826887,0.117320,118.004000
4,2,6.964778,202.912619,0.004928,1.230469,0.783971,2.014440,0.056620,57.688000
5,2,6.964749,167.761396,0.005961,2.539062,2.095486,4.634549,0.046864,57.888000
6,3,6.964706,419.562608,0.002383,0.449219,0.441387,0.890605,0.117320,117.974000
7,3,6.964777,199.912600,0.005002,1.230469,0.847492,2.077961,0.055784,56.912000
8,3,6.964748,164.761367,0.006069,2.539062,2.159107,4.698170,0.045964,57.048000
9,3,6.964779,178.804648,0.005593,1.230469,1.161522,2.391991,0.049908,51.660000
10,3,6.964749,143.653396,0.006961,2.539062,2.472214,5.011277,0.040084,51.786000
11,3,6.964781,141.010382,0.007092,3.320312,2.880571,6.200883,0.039324,42.872000
12,4,6.964778,178.804647,0.005593,1.230469,1.225240,2.455709,0.049908,51.630000
13,4,6.964749,143.653395,0.006961,2.539062,2.535932,5.074995,0.040088,51.766000
14,4,6.964780,138.010353,0.007246,3.320312,2.944191,6.264504,0.038552,42.160000
15,4,6.964781,116.902382,0.008554,3.320312,3.257299,6.577611,0.032672,36.898000
16,5,6.964781,116.902382,0.008554,3.320312,3.321017,6.641329,0.032676,36.878000
