composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.596757,60.469995,0.016537,0.449219,0.000000,0.449219,0.015510,15.510400
2,2,7.484982,59.342642,0.016851,0.449219,0.063934,0.513152,0.015451,15.451200
3,2,7.443533,45.474769,0.021990,1.230469,0.784969,2.015438,0.012012,10.158200
4,2,7.394574,57.022487,0.017537,0.449219,0.377668,0.826887,0.015062,15.061600
5,2,7.703556,51.856658,0.019284,2.539062,2.100377,4.639439,0.013255,14.124600
6,3,7.394276,56.218422,0.017788,0.449219,0.441457,0.890676,0.014867,15.063200
7,3,7.396087,45.285843,0.022082,1.230469,0.848871,2.079340,0.012013,10.102200
8,3,7.776142,46.799140,0.021368,3.320312,2.884950,6.205262,0.012012,9.849800
9,3,7.675469,51.744877,0.019326,2.539062,2.164194,4.703256,0.013257,14.070200
10,3,7.680114,51.764969,0.019318,2.539062,2.477989,5.017051,0.013255,13.675800
11,3,7.377123,45.210409,0.022119,1.230469,1.162668,2.393136,0.012013,9.710200
12,4,7.678969,50.959986,0.019623,2.539062,2.541272,5.080334,0.013060,13.676600
13,4,7.376814,44.406272,0.022519,1.230469,1.226456,2.456925,0.011818,9.711800
14,4,7.748043,46.687310,0.021419,3.320312,2.948767,6.269079,0.012013,9.794600
15,4,7.753537,46.709148,0.021409,3.320312,3.262900,6.583213,0.012014,9.403400
16,5,7.753182,45.904077,0.021785,3.320312,3.326605,6.646918,0.011817,9.402600
