Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
1,0.000000,2238,0,2238,0.000000,0.000416,38.785802,2403.754142,1.425781,0.519878,0.590707,2
1,1.000000,2261,23,2238,1.017249,0.000414,39.184610,2415.994033,1.429351,0.519878,0.590707,2
1,5.000000,2337,97,2240,4.193410,0.000407,40.468044,2457.568708,1.425889,0.519878,0.590707,2
1,10.000000,2472,231,2241,9.425566,0.000395,42.802594,2529.331154,1.446016,0.519878,0.590707,2
1,25.000000,2946,703,2243,23.964698,0.000359,50.998994,2782.371075,1.509236,0.519878,0.590707,2
2,0.000000,2238,0,2238,0.000000,0.000416,38.785802,2403.754142,1.425781,0.519878,0.590707,2
2,1.000000,2261,23,2238,1.017249,0.000414,39.184610,2415.994033,1.429351,0.519878,0.590707,2
2,5.000000,2337,97,2240,4.193410,0.000407,40.468044,2457.568708,1.425889,0.519878,0.590707,2
2,10.000000,2472,231,2241,9.425566,0.000395,42.802594,2529.331154,1.446016,0.519878,0.590707,2
2,25.000000,2946,703,2243,23.964698,0.000359,50.998994,2782.371075,1.509236,0.519878,0.590707,2
3,0.000000,2238,0,2238,0.000000,0.000416,38.786355,2402.850432,1.572266,0.737611,0.788676,3
3,1.000000,2262,23,2239,1.016799,0.000414,39.185186,2415.090394,1.576906,0.737611,0.788676,3
3,5.000000,2338,97,2241,4.191617,0.000407,40.475147,2456.678064,1.574156,0.737611,0.788676,3
3,10.000000,2475,232,2243,9.414141,0.000396,42.815590,2528.374037,1.600618,0.737611,0.788676,3
3,25.000000,2947,703,2244,23.956566,0.000360,50.975330,2780.775354,1.676882,0.737611,0.788676,3
4,0.000000,2238,0,2238,0.000000,0.000416,38.786355,2402.850432,1.572266,0.737611,0.788676,3
4,1.000000,2262,23,2239,1.016799,0.000414,39.185186,2415.090394,1.576906,0.737611,0.788676,3
4,5.000000,2338,97,2241,4.191617,0.000407,40.475147,2456.678064,1.574156,0.737611,0.788676,3
4,10.000000,2475,232,2243,9.414141,0.000396,42.815590,2528.374037,1.600618,0.737611,0.788676,3
4,25.000000,2947,703,2244,23.956566,0.000360,50.975330,2780.775354,1.676882,0.737611,0.788676,3
5,0.000000,2239,0,2239,0.000000,0.000420,38.760723,2383.124725,1.572266,0.680451,0.728041,3
5,1.000000,2265,23,2242,1.015453,0.000417,39.159355,2395.357600,1.575835,0.680451,0.728041,3
5,5.000000,2340,98,2242,4.188034,0.000410,40.458938,2436.421975,1.579405,0.680451,0.728041,3
5,10.000000,2473,230,2243,9.300445,0.000399,42.746411,2506.933154,1.599201,0.680451,0.728041,3
5,25.000000,2953,704,2249,23.941754,0.000362,50.963442,2759.856285,1.668073,0.680451,0.728041,3
6,0.000000,2239,0,2239,0.000000,0.000420,38.760723,2383.124725,1.572266,0.680451,0.728041,3
6,1.000000,2265,23,2242,1.015453,0.000417,39.159355,2395.357600,1.575835,0.680451,0.728041,3
6,5.000000,2340,98,2242,4.188034,0.000410,40.458938,2436.421975,1.579405,0.680451,0.728041,3
6,10.000000,2473,230,2243,9.300445,0.000399,42.746411,2506.933154,1.599201,0.680451,0.728041,3
6,25.000000,2953,704,2249,23.941754,0.000362,50.963442,2759.856285,1.668073,0.680451,0.728041,3
7,0.000000,2238,0,2238,0.000000,0.000417,38.772063,2400.288090,2.657148,0.679950,0.727252,3
7,1.000000,2261,23,2238,1.017249,0.000415,39.170755,2412.524273,2.663855,0.679950,0.727252,3
7,5.000000,2337,98,2239,4.193410,0.000408,40.473354,2453.128366,2.677834,0.679950,0.727252,3
7,10.000000,2473,232,2241,9.381318,0.000396,42.796094,2525.366845,2.710650,0.679950,0.727252,3
7,25.000000,2948,705,2243,23.914518,0.000360,50.995088,2778.860041,2.836357,0.679950,0.727252,3
8,0.000000,2238,0,2238,0.000000,0.000417,38.772063,2400.288090,2.657148,0.679950,0.727252,3
8,1.000000,2261,23,2238,1.017249,0.000415,39.170755,2412.524273,2.663855,0.679950,0.727252,3
8,5.000000,2337,98,2239,4.193410,0.000408,40.473354,2453.128366,2.677834,0.679950,0.727252,3
8,10.000000,2473,232,2241,9.381318,0.000396,42.796094,2525.366845,2.710650,0.679950,0.727252,3
