composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.652592,58.402309,0.017123,0.449219,0.000000,0.449219,0.001408,1.408000
2,2,7.637482,58.302725,0.017152,0.449219,0.066198,0.515417,0.001410,1.409600
3,2,7.631065,58.237629,0.017171,0.449219,0.384098,0.833316,0.001411,1.411200
4,2,7.624532,58.188059,0.017186,2.539062,2.180125,4.719188,0.001411,1.411200
5,2,7.624792,58.190212,0.017185,1.230469,0.818265,2.048734,0.001410,1.409600
6,3,7.628696,58.225924,0.017174,0.449219,0.453377,0.902596,0.001414,1.414400
7,3,7.622997,58.170520,0.017191,2.539062,2.246896,4.785958,0.001414,1.414400
8,3,7.620095,58.153689,0.017196,1.230469,0.882437,2.112906,0.001414,1.414400
9,3,7.622028,58.158228,0.017194,2.539062,2.583393,5.122456,0.001416,1.416000
10,3,7.622971,58.148712,0.017197,1.230469,1.220124,2.450593,0.001414,1.414400
11,3,7.615985,58.127087,0.017204,3.320312,3.003924,6.324237,0.001410,1.409600
12,4,7.627177,58.176638,0.017189,2.539062,2.661555,5.200617,0.001419,1.419200
13,4,7.623536,58.148933,0.017197,1.230469,1.274622,2.505091,0.001421,1.420800
14,4,7.615132,58.112468,0.017208,3.320312,3.071098,6.391410,0.001416,1.416000
15,4,7.619313,58.120677,0.017206,3.320312,3.397039,6.717352,0.001414,1.414400
16,5,7.618735,58.116376,0.017207,3.320312,3.467012,6.787324,0.001424,1.424000
