composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.070506,512.591705,0.001951,0.449219,0.000000,0.449219,0.013350,13.350400
2,2,9.075627,508.905058,0.001965,0.449219,0.074685,0.523904,0.013284,13.294400
3,2,9.009861,231.135604,0.004326,1.230469,0.887739,2.118208,0.005992,6.108400
4,2,8.977146,482.782527,0.002071,0.449219,0.409103,0.858322,0.012602,12.670800
5,2,8.959197,187.674843,0.005328,2.539062,2.306519,4.845581,0.004818,6.025600
6,3,8.983791,483.315372,0.002069,0.449219,0.472349,0.921568,0.012633,12.704000
7,3,8.998474,227.582409,0.004394,1.230469,0.952901,2.183370,0.005909,6.033200
8,3,8.981012,158.082408,0.006326,3.320312,3.232767,6.553079,0.004060,4.445600
9,3,8.950602,184.302528,0.005426,2.539062,2.372755,4.911818,0.004762,5.977600
10,3,8.970340,164.562038,0.006077,2.539062,2.819246,5.358309,0.004315,5.569600
11,3,9.013370,203.519436,0.004914,1.230469,1.313928,2.544397,0.005298,5.488400
12,4,8.964844,165.167050,0.006054,2.539062,2.902214,5.441277,0.004353,5.602400
13,4,9.007524,203.152772,0.004922,1.230469,1.377089,2.607557,0.005289,5.480000
14,4,8.967440,154.437779,0.006475,3.320312,3.293444,6.613756,0.003991,4.385200
15,4,8.971471,132.348572,0.007556,3.320312,3.670203,6.990516,0.003447,3.896400
16,5,8.956274,132.409671,0.007552,3.320312,3.731815,7.052127,0.003463,3.912000
