composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.098782,518.322040,0.001929,0.449219,0.000000,0.449219,0.246157,246.156800
2,2,7.868970,500.074517,0.002000,0.449219,0.063477,0.512695,0.244386,244.497600
3,2,7.661384,462.031953,0.002164,0.449219,0.375977,0.825195,0.232774,234.108800
4,2,7.641832,236.763689,0.004224,1.230469,0.781250,2.011719,0.112463,114.577200
5,2,7.889883,200.538707,0.004987,2.539062,2.089844,4.628906,0.092915,114.713600
6,3,7.654387,462.003968,0.002164,0.449219,0.439453,0.888672,0.232774,234.053200
7,3,7.541140,226.779846,0.004410,1.230469,0.844727,2.075195,0.110705,112.930800
8,3,7.827914,193.033200,0.005180,2.539062,2.153320,4.692383,0.091260,113.169600
9,3,7.472502,197.629955,0.005060,1.230469,1.157227,2.387695,0.099106,102.554800
10,3,7.807492,166.969133,0.005989,2.539062,2.465820,5.004883,0.079584,102.716800
11,3,7.882693,172.446348,0.005799,3.320312,2.871094,6.191406,0.078122,85.127600
12,4,7.465505,197.601969,0.005061,1.230469,1.220703,2.451172,0.099106,102.499200
13,4,7.800496,166.941147,0.005990,2.539062,2.529297,5.068359,0.079584,102.661200
14,4,7.820724,164.940841,0.006063,3.320312,2.934570,6.254883,0.076467,83.583600
15,4,7.800302,138.876774,0.007201,3.320312,3.247070,6.567383,0.064791,73.130800
16,5,7.793306,138.848788,0.007202,3.320312,3.310547,6.630859,0.064791,73.075200
