composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,12.212068,85.536342,0.011691,0.447455,0.000000,0.447455,0.081614,81.614400
2,2,11.587080,81.159451,0.012321,0.447490,0.072511,0.520001,0.081590,81.590400
3,2,10.953405,76.719853,0.013034,0.447469,0.434854,0.882324,0.081605,81.604800
4,2,10.560648,73.972196,0.013519,2.530287,2.424936,4.955223,0.081589,81.588800
5,2,10.586000,74.152297,0.013486,1.225493,0.906689,2.132182,0.081533,81.532800
6,3,10.917219,76.467183,0.013078,0.447516,0.510549,0.958065,0.081608,81.608000
7,3,10.380938,72.710333,0.013753,2.530247,2.499125,5.029372,0.081627,81.627200
8,3,10.303676,72.170998,0.013856,1.225643,0.981240,2.206883,0.081517,81.516800
9,3,10.245693,71.762734,0.013935,2.530468,2.866662,5.397130,0.081630,81.630400
10,3,10.038609,70.314689,0.014222,1.225563,1.344813,2.570376,0.081530,81.529600
11,3,10.121246,70.899034,0.014105,3.306277,3.330957,6.637235,0.081499,81.499200
12,4,10.206509,71.488502,0.013988,2.529256,2.940522,5.469778,0.081606,81.606400
13,4,10.010007,70.111986,0.014263,1.226191,1.416018,2.642209,0.081589,81.588800
14,4,9.942663,69.646412,0.014358,3.308351,3.405041,6.713392,0.081544,81.544000
15,4,9.807217,68.696218,0.014557,3.306305,3.769986,7.076292,0.081542,81.542400
16,5,9.776736,68.480527,0.014603,3.308180,3.846328,7.154508,0.081589,81.588800
