composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.499703,66.393941,0.015062,0.449219,0.000000,0.449219,0.032293,32.292800
2,2,8.256636,64.262205,0.015561,0.449219,0.064619,0.513838,0.032159,32.159200
3,2,8.020819,47.731092,0.020951,1.230469,0.801233,2.031702,0.024979,21.150400
4,2,8.037625,60.862058,0.016431,0.449219,0.385451,0.834670,0.031342,31.342400
5,2,8.280725,54.607020,0.018313,2.539062,2.145141,4.684204,0.027526,29.350800
6,3,8.030659,60.001970,0.016666,0.449219,0.450420,0.899639,0.030936,31.346400
7,3,7.912216,47.311575,0.021136,1.230469,0.866237,2.096705,0.024966,21.009000
8,3,8.270451,48.712811,0.020528,3.320312,2.943507,6.263819,0.024969,20.485800
9,3,8.215858,54.355840,0.018397,2.539062,2.209859,4.748921,0.027533,29.241400
10,3,8.193507,54.269423,0.018427,2.539062,2.530479,5.069542,0.027529,28.417600
11,3,7.840076,47.030092,0.021263,1.230469,1.186655,2.417124,0.024972,20.201800
12,4,8.186137,53.407340,0.018724,2.539062,2.595472,5.134535,0.027120,28.419200
13,4,7.831942,46.166897,0.021661,1.230469,1.251815,2.482284,0.024562,20.199400
14,4,8.205181,48.458287,0.020636,3.320312,3.008618,6.328931,0.024970,20.368400
15,4,8.187089,48.382088,0.020669,3.320312,3.330728,6.651041,0.024978,19.564200
16,5,8.176395,47.516669,0.021045,3.320312,3.394293,6.714606,0.024567,19.561000
