composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.267617,56.976435,0.017551,0.449219,0.000000,0.449219,0.002000,2.000000
2,2,7.252986,56.861651,0.017587,0.449219,0.063477,0.512695,0.002008,2.008000
3,2,7.240649,56.765522,0.017616,0.449219,0.375977,0.825195,0.002008,2.008000
4,2,7.269990,56.998317,0.017544,2.539062,2.089844,4.628906,0.002016,2.016000
5,2,7.243353,56.790202,0.017609,1.230469,0.781250,2.011719,0.002008,2.008000
6,3,7.240443,56.763880,0.017617,0.449219,0.439453,0.888672,0.002016,2.016000
7,3,7.266185,56.967875,0.017554,2.539062,2.153320,4.692383,0.002016,2.016000
8,3,7.237268,56.741520,0.017624,1.230469,0.844727,2.075195,0.002016,2.016000
9,3,7.266190,56.967915,0.017554,2.539062,2.465820,5.004883,0.002024,2.024000
10,3,7.234153,56.716600,0.017632,1.230469,1.157227,2.387695,0.002016,2.016000
11,3,7.274110,57.036257,0.017533,3.320312,2.871094,6.191406,0.002016,2.016000
12,4,7.265985,56.966274,0.017554,2.539062,2.529297,5.068359,0.002032,2.032000
13,4,7.233948,56.714958,0.017632,1.230469,1.220703,2.451172,0.002024,2.024000
14,4,7.270425,57.006775,0.017542,3.320312,2.934570,6.254883,0.002024,2.024000
15,4,7.270310,57.005855,0.017542,3.320312,3.247070,6.567383,0.002024,2.024000
16,5,7.270105,57.004213,0.017543,3.320312,3.310547,6.630859,0.002032,2.032000
