composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,39.430271,157.721082,0.006340,0.888672,0.537109,1.425781,0.010752,21.504000
2,2,39.430271,157.721082,0.006340,0.888672,0.537109,1.425781,0.010752,21.504000
3,3,39.424873,157.699493,0.006341,0.888672,0.683594,1.572266,0.010753,21.505600
4,3,39.424873,157.699493,0.006341,0.888672,0.683594,1.572266,0.010753,21.505600
5,3,39.270841,157.083365,0.006366,0.888672,0.683594,1.572266,0.010755,21.510400
6,3,39.270841,157.083365,0.006366,0.888672,0.683594,1.572266,0.010755,21.510400
7,3,39.273074,157.092295,0.006366,1.504355,1.152793,2.657148,0.010736,21.472000
8,3,39.273074,157.092295,0.006366,1.504355,1.152793,2.657148,0.010736,21.472000
9,3,39.113044,156.452177,0.006392,0.888672,1.074219,1.962891,0.010749,21.497600
10,3,38.993057,155.972228,0.006411,2.060547,1.708984,3.769531,0.010742,21.483200
11,3,38.993057,155.972228,0.006411,2.060547,1.708984,3.769531,0.010742,21.483200
12,4,39.265444,157.061776,0.006367,0.888672,0.830078,1.718750,0.010756,21.512000
13,4,39.265444,157.061776,0.006367,0.888672,0.830078,1.718750,0.010756,21.512000
14,4,39.267676,157.070705,0.006367,1.504355,1.299277,2.803633,0.010737,21.473600
15,4,39.267676,157.070705,0.006367,1.504355,1.299277,2.803633,0.010737,21.473600
16,4,39.107647,156.430588,0.006393,0.888672,1.220703,2.109375,0.010750,21.499200
17,4,39.107647,156.430588,0.006393,0.888672,1.220703,2.109375,0.010750,21.499200
18,4,39.115300,156.461201,0.006391,1.504355,1.299277,2.803633,0.010740,21.480000
19,4,39.115300,156.461201,0.006391,1.504355,1.299277,2.803633,0.010740,21.480000
20,4,38.987660,155.950638,0.006412,2.060547,1.855469,3.916016,0.010742,21.484800
21,4,38.867816,155.471264,0.006432,2.676230,2.324668,5.000898,0.010735,21.470400
22,4,38.987660,155.950638,0.006412,2.060547,1.855469,3.916016,0.010742,21.484800
23,4,38.867816,155.471264,0.006432,2.676230,2.324668,5.000898,0.010735,21.470400
24,4,38.961380,155.845518,0.006417,2.060547,1.855469,3.916016,0.010742,21.483200
25,4,38.961380,155.845518,0.006417,2.060547,1.855469,3.916016,0.010742,21.483200
26,4,38.937671,155.750683,0.006421,2.060547,2.246094,4.306641,0.010742,21.483200
27,4,38.962183,155.848734,0.006416,1.504355,1.689902,3.194258,0.010734,21.468800
28,5,39.102250,156.408998,0.006393,0.888672,1.367188,2.255859,0.010750,21.500800
29,5,39.109903,156.439612,0.006392,1.504355,1.445762,2.950117,0.010741,21.481600
30,5,39.109903,156.439612,0.006392,1.504355,1.445762,2.950117,0.010741,21.481600
31,5,38.862419,155.449675,0.006433,2.676230,2.471152,5.147383,0.010736,21.472000
32,5,38.862419,155.449675,0.006433,2.676230,2.471152,5.147383,0.010736,21.472000
33,5,38.955982,155.823929,0.006417,2.060547,2.001953,4.062500,0.010742,21.484800
34,5,38.955982,155.823929,0.006417,2.060547,2.001953,4.062500,0.010742,21.484800
35,5,38.932273,155.729093,0.006421,2.060547,2.392578,4.453125,0.010742,21.484800
36,5,38.932273,155.729093,0.006421,2.060547,2.392578,4.453125,0.010742,21.484800
37,5,38.956786,155.827144,0.006417,1.504355,1.836387,3.340742,0.010735,21.470400
38,5,38.956786,155.827144,0.006417,1.504355,1.836387,3.340742,0.010735,21.470400
39,5,38.836139,155.344555,0.006437,2.676230,2.471152,5.147383,0.010735,21.470400
40,5,38.836139,155.344555,0.006437,2.676230,2.471152,5.147383,0.010735,21.470400
41,5,38.812430,155.249719,0.006441,2.676230,2.861777,5.538008,0.010735,21.470400
42,6,38.926876,155.707504,0.006422,2.060547,2.539062,4.599609,0.010743,21.486400
43,6,38.951389,155.805555,0.006418,1.504355,1.982871,3.487227,0.010736,21.472000
44,6,38.830741,155.322966,0.006438,2.676230,2.617637,5.293867,0.010736,21.472000
45,6,38.830741,155.322966,0.006438,2.676230,2.617637,5.293867,0.010736,21.472000
46,6,38.807032,155.228130,0.006442,2.676230,3.008262,5.684492,0.010736,21.472000
47,6,38.807032,155.228130,0.006442,2.676230,3.008262,5.684492,0.010736,21.472000
48,7,38.801635,155.206540,0.006443,2.676230,3.154746,5.830977,0.010737,21.473600
