composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.917646,69.591834,0.014370,0.449219,0.000000,0.449219,0.020358,20.358400
2,2,9.755206,68.236578,0.014655,0.449219,0.072824,0.522042,0.020269,20.268800
3,2,9.597996,65.444212,0.015280,0.449219,0.435549,0.884768,0.019756,19.756000
4,2,9.548683,57.144703,0.017499,2.539062,2.430912,4.969975,0.017376,18.523200
5,2,9.510209,51.404905,0.019453,1.230469,0.906034,2.136503,0.015745,13.294800
6,3,9.589091,64.576831,0.015485,0.449219,0.509436,0.958655,0.019500,19.758400
7,3,9.496890,56.980079,0.017550,2.539062,2.498945,5.038008,0.017376,18.443200
8,3,9.435970,51.136664,0.019555,1.230469,0.980294,2.210763,0.015738,13.228800
9,3,9.457422,56.839324,0.017593,2.539062,2.862537,5.401599,0.017358,17.914200
10,3,9.369536,50.920134,0.019639,1.230469,1.332300,2.562769,0.015737,12.726600
11,3,9.446398,51.181376,0.019538,3.320312,3.329087,6.649400,0.015745,12.895600
12,4,9.443630,55.987397,0.017861,2.539062,2.924484,5.463547,0.017108,17.896000
13,4,9.362003,50.061361,0.019975,1.230469,1.410793,2.641262,0.015485,12.714200
14,4,9.403534,51.028589,0.019597,3.320312,3.402531,6.722844,0.015750,12.827000
15,4,9.364469,50.887320,0.019651,3.320312,3.763220,7.083532,0.015730,12.318800
16,5,9.355850,50.032005,0.019987,3.320312,3.840212,7.160524,0.015480,12.325400
