Composition,Failure_Rate_%,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Failure_Rate_Actual_%,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups
25,1.000000,27167,266,26901,0.979129,0.006326,39.711087,158.066679,3.922986,1.000000,1.000000,4
25,5.000000,28269,1366,26903,4.832148,0.006200,41.319487,161.283573,3.963813,1.000000,1.000000,4
25,10.000000,29842,2937,26905,9.841834,0.006029,43.616255,165.877207,4.014492,1.000000,1.000000,4
25,25.000000,35826,8915,26911,24.895327,0.005454,52.357978,183.360700,4.218522,1.000000,1.000000,4
26,0.000000,26894,0,26894,0.000000,0.006365,39.278518,157.114074,4.306641,1.000000,1.000000,4
26,1.000000,27163,266,26897,0.979273,0.006333,39.666989,157.891135,4.315662,1.000000,1.000000,4
26,5.000000,28249,1349,26900,4.778930,0.006209,41.249431,161.056115,4.362950,1.000000,1.000000,4
26,10.000000,29828,2924,26904,9.816280,0.006036,43.553015,165.663307,4.426990,1.000000,1.000000,4
26,25.000000,35806,8899,26907,24.867341,0.005461,52.277580,183.112533,4.682162,1.000000,1.000000,4
27,0.000000,26834,0,26834,0.000000,0.006359,39.315623,157.262490,3.194258,1.000000,1.000000,4
27,1.000000,27102,266,26836,0.981477,0.006327,39.705514,158.042370,3.200943,1.000000,1.000000,4
27,5.000000,28217,1377,26840,4.880037,0.006200,41.333436,161.298404,3.237992,1.000000,1.000000,4
27,10.000000,29788,2946,26842,9.893246,0.006028,43.633002,165.897585,3.286498,1.000000,1.000000,4
27,25.000000,35753,8908,26845,24.926580,0.005453,52.369615,183.370812,3.473920,1.000000,1.000000,4
28,0.000000,26934,0,26934,0.000000,0.006315,39.588791,158.355162,2.255859,1.000000,1.000000,5
28,1.000000,27201,266,26935,0.977905,0.006284,39.979860,159.137324,2.261238,1.000000,1.000000,5
28,5.000000,28325,1383,26942,4.882613,0.006157,41.622038,162.421848,2.284477,1.000000,1.000000,5
28,10.000000,29907,2960,26947,9.904036,0.005986,43.942489,167.062824,2.322863,1.000000,1.000000,5
28,25.000000,35856,8907,26949,24.860553,0.005419,52.686160,184.550094,2.464022,1.000000,1.000000,5
29,0.000000,26915,0,26915,0.000000,0.006311,39.611057,158.444229,2.950117,1.000000,1.000000,5
29,1.000000,27185,266,26919,0.978481,0.006280,40.002802,159.227813,2.956210,1.000000,1.000000,5
29,5.000000,28298,1379,26919,4.873136,0.006154,41.640945,162.504100,2.986404,1.000000,1.000000,5
29,10.000000,29884,2956,26928,9.894927,0.005983,43.959803,167.142008,3.028925,1.000000,1.000000,5
29,25.000000,35857,8929,26928,24.907271,0.005413,52.753791,184.730008,3.189163,1.000000,1.000000,5
30,0.000000,26915,0,26915,0.000000,0.006311,39.611057,158.444229,2.950117,1.000000,1.000000,5
30,1.000000,27185,266,26919,0.978481,0.006280,40.002802,159.227813,2.956210,1.000000,1.000000,5
30,5.000000,28298,1379,26919,4.873136,0.006154,41.640945,162.504100,2.986404,1.000000,1.000000,5
30,10.000000,29884,2956,26928,9.894927,0.005983,43.959803,167.142008,3.028925,1.000000,1.000000,5
30,25.000000,35857,8929,26928,24.907271,0.005413,52.753791,184.730008,3.189163,1.000000,1.000000,5
31,0.000000,26837,0,26837,0.000000,0.006388,39.135222,156.540887,5.147383,1.000000,1.000000,5
31,1.000000,27107,266,26841,0.981296,0.006357,39.523356,157.317347,5.157825,1.000000,1.000000,5
31,5.000000,28178,1336,26842,4.741288,0.006233,41.084128,160.438868,5.206024,1.000000,1.000000,5
31,10.000000,29773,2927,26846,9.831055,0.006058,43.402630,165.076064,5.280146,1.000000,1.000000,5
31,25.000000,35637,8781,26856,24.662570,0.005490,51.945528,182.161955,5.543623,1.000000,1.000000,5
32,0.000000,26837,0,26837,0.000000,0.006388,39.135222,156.540887,5.147383,1.000000,1.000000,5
32,1.000000,27107,266,26841,0.981296,0.006357,39.523356,157.317347,5.157825,1.000000,1.000000,5
32,5.000000,28178,1336,26842,4.741288,0.006233,41.084128,160.438868,5.206024,1.000000,1.000000,5
32,10.000000,29773,2927,26846,9.831055,0.006058,43.402630,165.076064,5.280146,1.000000,1.000000,5
32,25.000000,35637,8781,26856,24.662570,0.005490,51.945528,182.161955,5.543623,1.000000,1.000000,5
33,0.000000,26898,0,26898,0.000000,0.006359,39.312821,157.251284,4.062500,1.000000,1.000000,5
33,1.000000,27170,266,26904,0.979021,0.006328,39.701715,158.029241,4.069915,1.000000,1.000000,5
33,5.000000,28270,1365,26905,4.828440,0.006202,41.308183,161.242223,4.113665,1.000000,1.000000,5
33,10.000000,29844,2936,26908,9.841174,0.006030,43.605226,165.836381,4.167705,1.000000,1.000000,5
33,25.000000,35829,8913,26916,24.896034,0.005455,52.344765,183.315508,4.391639,1.000000,1.000000,5
34,0.000000,26898,0,26898,0.000000,0.006359,39.312821,157.251284,4.062500,1.000000,1.000000,5
34,1.000000,27170,266,26904,0.979021,0.006328,39.701715,158.029241,4.069915,1.000000,1.000000,5
34,5.000000,28270,1365,26905,4.828440,0.006202,41.308183,161.242223,4.113665,1.000000,1.000000,5
34,10.000000,29844,2936,26908,9.841174,0.006030,43.605226,165.836381,4.167705,1.000000,1.000000,5
34,25.000000,35829,8913,26916,24.896034,0.005455,52.344765,183.315508,4.391639,1.000000,1.000000,5
35,0.000000,26895,0,26895,0.000000,0.006366,39.269159,157.076637,4.453125,1.000000,1.000000,5
35,1.000000,27165,266,26899,0.979201,0.006335,39.657590,157.853619,4.462503,1.000000,1.000000,5
35,5.000000,28244,1343,26901,4.758533,0.006211,41.230858,161.000203,4.510493,1.000000,1.000000,5
35,10.000000,29825,2922,26903,9.800503,0.006038,43.536047,165.610629,4.580457,1.000000,1.000000,5
35,25.000000,35781,8866,26915,24.803667,0.005465,52.222982,182.984619,4.843882,1.000000,1.000000,5
36,0.000000,26895,0,26895,0.000000,0.006366,39.269159,157.076637,4.453125,1.000000,1.000000,5
36,1.000000,27165,266,26899,0.979201,0.006335,39.657590,157.853619,4.462503,1.000000,1.000000,5
36,5.000000,28244,1343,26901,4.758533,0.006211,41.230858,161.000203,4.510493,1.000000,1.000000,5
36,10.000000,29825,2922,26903,9.800503,0.006038,43.536047,165.610629,4.580457,1.000000,1.000000,5
36,25.000000,35781,8866,26915,24.803667,0.005465,52.222982,182.984619,4.843882,1.000000,1.000000,5
37,0.000000,26835,0,26835,0.000000,0.006360,39.306263,157.225054,3.340742,1.000000,1.000000,5
37,1.000000,27104,266,26838,0.981405,0.006329,39.696086,158.004794,3.348052,1.000000,1.000000,5
37,5.000000,28210,1370,26840,4.856434,0.006202,41.311255,161.235205,3.388554,1.000000,1.000000,5
37,10.000000,29780,2936,26844,9.862324,0.006030,43.606684,165.826158,3.440878,1.000000,1.000000,5
37,25.000000,35716,8865,26851,24.832008,0.005459,52.292276,183.197438,3.627801,1.000000,1.000000,5
38,0.000000,26835,0,26835,0.000000,0.006360,39.306263,157.225054,3.340742,1.000000,1.000000,5
38,1.000000,27104,266,26838,0.981405,0.006329,39.696086,158.004794,3.348052,1.000000,1.000000,5
38,5.000000,28210,1370,26840,4.856434,0.006202,41.311255,161.235205,3.388554,1.000000,1.000000,5
38,10.000000,29780,2936,26844,9.862324,0.006030,43.606684,165.826158,3.440878,1.000000,1.000000,5
38,25.000000,35716,8865,26851,24.832008,0.005459,52.292276,183.197438,3.627801,1.000000,1.000000,5
39,0.000000,26838,0,26838,0.000000,0.006397,39.082734,156.330935,5.147383,1.000000,1.000000,5
39,1.000000,27107,266,26841,0.981296,0.006365,39.470240,157.106069,5.157999,1.000000,1.000000,5
39,5.000000,28179,1334,26845,4.737571,0.006241,41.027237,160.220182,5.209291,1.000000,1.000000,5
39,10.000000,29775,2930,26845,9.843829,0.006065,43.350701,164.867086,5.278960,1.000000,1.000000,5
39,25.000000,35632,8777,26855,24.646385,0.005498,51.865616,181.897179,5.544889,1.000000,1.000000,5
40,0.000000,26838,0,26838,0.000000,0.006397,39.082734,156.330935,5.147383,1.000000,1.000000,5
40,1.000000,27107,266,26841,0.981296,0.006365,39.470240,157.106069,5.157999,1.000000,1.000000,5
40,5.000000,28179,1334,26845,4.737571,0.006241,41.027237,160.220182,5.209291,1.000000,1.000000,5
40,10.000000,29775,2930,26845,9.843829,0.006065,43.350701,164.867086,5.278960,1.000000,1.000000,5
40,25.000000,35632,8777,26855,24.646385,0.005498,51.865616,181.897179,5.544889,1.000000,1.000000,5
41,0.000000,26835,0,26835,0.000000,0.006404,39.039072,156.156288,5.538008,1.000000,1.000000,5
41,1.000000,27104,266,26838,0.981405,0.006372,39.426161,156.930585,5.550444,1.000000,1.000000,5
41,5.000000,28179,1336,26843,4.741119,0.006248,40.981545,160.041569,5.607389,1.000000,1.000000,5
41,10.000000,29777,2933,26844,9.849884,0.006072,43.305846,164.690244,5.691272,1.000000,1.000000,5
41,25.000000,35613,8761,26852,24.623031,0.005505,51.787788,181.654128,5.989585,1.000000,1.000000,5
42,0.000000,26896,0,26896,0.000000,0.006368,39.259800,157.039200,4.599609,1.000000,1.000000,6
42,1.000000,27167,266,26901,0.979129,0.006336,39.648170,157.816060,4.609488,1.000000,1.000000,6
42,5.000000,28249,1344,26905,4.761230,0.006213,41.222502,160.964797,4.661224,1.000000,1.000000,6
42,10.000000,29831,2924,26907,9.801884,0.006040,43.527197,165.574258,4.734775,1.000000,1.000000,6
42,25.000000,35804,8885,26919,24.832421,0.005465,52.229339,182.978686,5.016971,1.000000,1.000000,6
43,0.000000,26836,0,26836,0.000000,0.006362,39.296904,157.187617,3.487227,1.000000,1.000000,6
43,1.000000,27107,266,26841,0.981296,0.006330,39.686681,157.967290,3.496106,1.000000,1.000000,6
43,5.000000,28210,1366,26844,4.845799,0.006204,41.297786,161.189549,3.538864,1.000000,1.000000,6
43,10.000000,29783,2933,26850,9.861330,0.006032,43.596255,165.786559,3.592782,1.000000,1.000000,6
43,25.000000,35733,8875,26858,24.856575,0.005459,52.297604,183.189376,3.810363,1.000000,1.000000,6
44,0.000000,26839,0,26839,0.000000,0.006398,39.073375,156.293499,5.293867,1.000000,1.000000,6
44,1.000000,27109,266,26843,0.981224,0.006367,39.460846,157.068562,5.305018,1.000000,1.000000,6
44,5.000000,28184,1334,26850,4.740278,0.006243,41.018010,160.183058,5.356776,1.000000,1.000000,6
44,10.000000,29776,2931,26845,9.843498,0.006067,43.340906,164.828729,5.435546,1.000000,1.000000,6
44,25.000000,35657,8795,26862,24.682391,0.005497,51.881892,181.911062,5.715991,1.000000,1.000000,6
45,0.000000,26839,0,26839,0.000000,0.006398,39.073375,156.293499,5.293867,1.000000,1.000000,6
45,1.000000,27109,266,26843,0.981224,0.006367,39.460846,157.068562,5.305018,1.000000,1.000000,6
45,5.000000,28184,1334,26850,4.740278,0.006243,41.018010,160.183058,5.356776,1.000000,1.000000,6
45,10.000000,29776,2931,26845,9.843498,0.006067,43.340906,164.828729,5.435546,1.000000,1.000000,6
45,25.000000,35657,8795,26862,24.682391,0.005497,51.881892,181.911062,5.715991,1.000000,1.000000,6
46,0.000000,26836,0,26836,0.000000,0.006405,39.029713,156.118852,5.684492,1.000000,1.000000,6
46,1.000000,27106,266,26840,0.981333,0.006374,39.416750,156.893047,5.697340,1.000000,1.000000,6
46,5.000000,28177,1335,26842,4.737907,0.006250,40.971620,160.002858,5.757346,1.000000,1.000000,6
46,10.000000,29779,2930,26849,9.849223,0.006074,43.292903,164.645545,5.845193,1.000000,1.000000,6
46,25.000000,35601,8745,26856,24.583579,0.005508,51.750004,181.559841,6.151857,1.000000,1.000000,6
