composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.943357,484.193342,0.002065,0.449219,0.000000,0.449219,0.067814,67.814400
2,2,7.878711,477.128343,0.002096,0.449219,0.065305,0.514523,0.067360,67.392000
3,2,7.765316,219.644728,0.004553,1.230469,0.821594,2.052063,0.031009,31.591600
4,2,7.802727,450.302238,0.002221,0.449219,0.394474,0.843693,0.064079,64.447600
5,2,7.771818,180.275987,0.005547,2.539062,2.203448,4.742510,0.025749,31.760000
6,3,7.801709,450.426376,0.002220,0.449219,0.459766,0.908985,0.064120,64.476400
7,3,7.735401,214.717057,0.004657,1.230469,0.885291,2.115759,0.030578,31.190800
8,3,7.710166,151.352903,0.006607,3.320312,3.016552,6.336864,0.021572,23.496000
9,3,7.751992,175.767719,0.005689,2.539062,2.268532,4.807595,0.025249,31.297600
10,3,7.729586,152.187301,0.006571,2.539062,2.588182,5.127245,0.021960,28.348800
11,3,7.703190,190.539780,0.005248,1.230469,1.212025,2.442493,0.027347,28.292800
12,4,7.722557,151.905160,0.006583,2.539062,2.651204,5.190267,0.021887,28.267200
13,4,7.699538,190.260174,0.005256,1.230469,1.280570,2.511039,0.027277,28.216000
14,4,7.691317,146.958622,0.006805,3.320312,3.083510,6.403822,0.021107,23.065600
15,4,7.676228,123.634139,0.008088,3.320312,3.410020,6.730332,0.017883,20.181200
16,5,7.673423,123.319855,0.008109,3.320312,3.474973,6.795286,0.017802,20.096800
