construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
1,0.0022005779558112682,0.0,0.0106624,0.0,10.6624,0.0,0.26403985507246375,0.0,0.2977807971014493,0.0,130566.36328125,1.0,7.2483826109375,0.47786524113808043,0.44921875,1.0,2246093.75,1.0,0.2
2,0.002219668252748976,0.003116644235851967,0.01058,0.010471470326598021,10.5872,0.010024528100671937,0.6327554744525548,0.5009994385176867,0.6495209854014599,0.5008979914649618,131629.35556640624,0.9916056631775575,7.2389266742578116,0.7755230825000264,0.5181796875,0.988936860177876,2246093.75,1.0,0.20313322941537
3,0.002333601394541683,0.021717144311854564,0.0100872,0.07309696276528166,10.146,0.06883864775514545,0.6382211538461539,0.5084260355029586,0.6408653846153847,0.4885719246893062,131014.29990234374,0.9964626922273335,7.231795535000001,1.0,0.83331640625,0.9383806799835941,2246093.75,1.0,0.2247501158255461
4,0.004799030313559306,0.4242182083042963,0.0048918,0.7333333333333333,4.9836,0.757011837474672,0.7842741935483871,0.70687841191067,0.8122479838709677,0.732630473000385,174177.1099609375,0.6556105798512883,7.238226492460938,0.7975636914082938,2.028048828125,0.7467143205576077,6152343.75,0.7278911564625851,0.6170991815948411
5,0.005805023723737665,0.588454708834807,0.0040112,0.8452408184013216,4.9632,0.7597312573317693,0.5669642857142857,0.4116043956043956,0.5759486607142857,0.39612682544801214,175287.953125,0.6468383697362565,7.255937446875,0.24005102630409253,4.655990625,0.32512365492560513,12695312.5,0.272108843537415,0.621401029665662
6,0.0023335993431278803,0.021716809402082104,0.0100888,0.07289363324437673,10.1468,0.06873200383918086,0.7588141025641025,0.672284023668639,0.7689102564102565,0.6709150894252475,181223.01767578124,0.5999697973130115,7.231889121406249,0.9970540488363667,0.89795308203125,0.9280112649534509,2246093.75,1.0,0.22261410416823454
7,0.004876230646805173,0.43682178248659886,0.0048214,0.7422798322531452,4.9196,0.7655433507518397,0.858948087431694,0.8083430012610341,0.8775614754098361,0.825640591876761,175837.14794921875,0.6425014367217741,7.234241475175781,0.9230056949950626,2.091792578125,0.7364881542002186,6152343.75,0.7278911564625851,0.6235909804356803
8,0.005914631890968865,0.6063491220918716,0.0039416,0.8540856525606811,4.9008,0.7680494827770076,0.7177197802197802,0.6164463229078614,0.7233287545787546,0.6060044437987037,178415.04814453132,0.6221440335343056,7.253994712138672,0.30120522472385314,4.720357178222656,0.31479757462586405,12695312.5,0.272108843537415,0.6299261908294592
9,0.005458655043410644,0.5319072410534869,0.0043166,0.8064302960986147,4.4672,0.8258504852298176,0.8811728395061729,0.8385413105413105,0.8898148148148148,0.8430900426385755,174459.96967773436,0.6533768668042134,7.23316877928711,0.9567724548069657,2.412065390625,0.6851080101017947,6152343.75,0.7278911564625851,0.6762406547074402
10,0.006763750478750624,0.7449745484432831,0.0034608,0.9151861735925785,4.4704,0.8254239095659593,0.7738095238095238,0.6926593406593406,0.7654761904761904,0.6660247846316855,189887.247265625,0.5315492993472798,7.25470201328125,0.2789405101403926,5.03873828125,0.2637209102531738,12695312.5,0.272108843537415,0.6988560180596557
11,0.0068950123092147144,0.7664040960631122,0.0033542,0.9287330029228619,3.662,0.9331875866481817,0.9375,0.9150769230769231,0.9434895833333333,0.9195259593679457,176049.121875,0.6408275012140278,7.256657025312499,0.21739984201088422,6.2399675,0.07101229451760557,16601562.5,0.0,0.6931482152429748
12,0.005458642388569182,0.5319051750490226,0.004319,0.8061253018172576,4.47,0.8254772315239416,0.9108796296296297,0.878905982905983,0.9236111111111112,0.8912178867032141,224668.68745117186,0.25688397188989126,7.233274365693359,0.9534487627365023,2.47670206640625,0.6747385950716516,6152343.75,0.7278911564625851,0.6740302957021792
13,0.006762932223216765,0.7448409616582594,0.0034632,0.9148811793112213,4.4728,0.8251039778180654,0.8303571428571429,0.7694945054945056,0.8303571428571429,0.7584189431980466,221049.8,0.28546194052790635,7.26356334140625,0.0,5.10769921875,0.25265777043104976,12695312.5,0.272108843537415,0.6964649701753711
14,0.007050116791748754,0.7917261480470014,0.0032958,0.9361545304358877,3.6092,0.940226085101845,0.9579326923076923,0.9428402366863905,0.962139423076923,0.9460843896509809,207721.09189453127,0.3907173283681656,7.2544120641015635,0.2880676489795838,6.30413747265625,0.06071775088733704,16601562.5,0.0,0.7041101325038145
15,0.008325851003695484,1.0,0.0027934,1.0,3.1616,0.9998933560840354,1.0,1.0,0.99375,0.9910996452757174,236438.408984375,0.16393973491310113,7.255525661562501,0.2530133727510975,6.618558671875,0.01027635875868535,16601562.5,0.0,0.8020339429685442
16,0.00832583146365009,0.9999968099307179,0.0027942,0.9998983352395475,3.1608,1.0,1.0,1.0,1.0,1.0,257198.43769531252,0.0,7.2555958375781255,0.2508043434361081,6.682615291015625,0.0,16601562.5,0.0,0.7999783910201967
