composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.156763,56.982018,0.017549,0.449219,0.000000,0.449219,0.003872,3.872000
2,2,7.133452,56.566359,0.017678,0.449219,0.063477,0.512695,0.003858,3.858400
3,2,7.237356,44.476609,0.022484,1.230469,0.784153,2.014622,0.003005,2.538600
4,2,7.134607,55.013971,0.018177,0.449219,0.375977,0.825195,0.003762,3.761600
5,2,7.500147,50.553973,0.019781,2.539062,2.100377,4.639439,0.003310,3.528400
6,3,7.139299,54.241895,0.018436,0.449219,0.439453,0.888672,0.003714,3.763200
7,3,7.230271,44.448446,0.022498,1.230469,0.847677,2.078146,0.003006,2.525800
8,3,7.635510,46.064671,0.021709,3.320312,2.882649,6.202962,0.003006,2.463400
9,3,7.497944,50.545223,0.019784,2.539062,2.164122,4.703185,0.003312,3.516400
10,3,7.523039,50.645002,0.019745,2.539062,2.478459,5.017521,0.003312,3.418800
11,3,7.246359,44.518115,0.022463,1.230469,1.162017,2.392486,0.003005,2.425000
12,4,7.527745,49.869677,0.020052,2.539062,2.542129,5.081191,0.003263,3.419600
13,4,7.251103,43.739636,0.022863,1.230469,1.225880,2.456349,0.002956,2.426600
14,4,7.633295,46.055873,0.021713,3.320312,2.946395,6.266707,0.003007,2.451400
15,4,7.651611,46.142091,0.021672,3.320312,3.256443,6.576755,0.003006,2.349000
16,5,7.656653,45.363851,0.022044,3.320312,3.320448,6.640761,0.002957,2.351400
