composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.302737,74.043624,0.013506,0.449219,0.000000,0.449219,0.062171,62.171200
2,2,8.825709,70.032083,0.014279,0.449219,0.063705,0.512924,0.061922,61.922400
3,2,8.343427,64.584862,0.015484,0.449219,0.377584,0.826803,0.060367,60.367200
4,2,8.042246,54.351484,0.018399,2.539062,2.100471,4.639533,0.053149,56.608600
5,2,8.065905,48.403964,0.020659,1.230469,0.785215,2.015684,0.048186,40.713000
6,3,8.316622,63.727630,0.015692,0.449219,0.441211,0.890429,0.059584,60.369600
7,3,7.904563,53.803532,0.018586,2.539062,2.164225,4.703287,0.053161,56.407800
8,3,7.849803,47.543751,0.021033,1.230469,0.848851,2.079320,0.048176,40.469000
9,3,7.800141,53.386902,0.018731,2.539062,2.478820,5.017883,0.053152,54.826800
10,3,7.648163,46.741377,0.021394,1.230469,1.162892,2.393361,0.048182,38.913000
11,3,7.712319,46.996649,0.021278,3.320312,2.885683,6.205995,0.048173,39.452000
12,4,7.773349,52.529121,0.019037,2.539062,2.542544,5.081606,0.052369,54.830000
13,4,7.621347,45.883356,0.021794,1.230469,1.226686,2.457155,0.047399,38.914600
14,4,7.574648,46.448745,0.021529,3.320312,2.949437,6.269750,0.048185,39.251200
15,4,7.470295,46.033545,0.021723,3.320312,3.263841,6.584153,0.048180,37.673400
16,5,7.443479,45.175692,0.022136,3.320312,3.327564,6.647877,0.047396,37.675000
