composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.208169,73.665354,0.013575,0.449219,0.000000,0.449219,0.061539,61.539200
2,2,8.735913,69.673665,0.014353,0.449219,0.063477,0.512695,0.061291,61.291200
3,2,8.258529,64.253029,0.015563,0.449219,0.375977,0.825195,0.059750,59.749600
4,2,7.960413,54.073019,0.018494,2.539062,2.089844,4.628906,0.052606,56.031400
5,2,7.983872,48.155588,0.020766,1.230469,0.781250,2.011719,0.047693,40.299400
6,3,8.231917,63.399020,0.015773,0.449219,0.439453,0.888672,0.058972,59.749600
7,3,7.824084,53.527705,0.018682,2.539062,2.153320,4.692383,0.052616,55.828200
8,3,7.769855,47.299522,0.021142,1.230469,0.844727,2.075195,0.047682,40.054600
9,3,7.720873,53.114859,0.018827,2.539062,2.465820,5.004883,0.052613,54.265800
10,3,7.570368,46.501572,0.021505,1.230469,1.157227,2.387695,0.047690,38.516200
11,3,7.633823,46.755395,0.021388,3.320312,2.871094,6.191406,0.047679,39.049600
12,4,7.694260,52.260850,0.019135,2.539062,2.529297,5.068359,0.051835,54.265800
13,4,7.543755,45.647563,0.021907,1.230469,1.220703,2.451172,0.046912,38.516200
14,4,7.497495,46.210081,0.021640,3.320312,2.934570,6.254883,0.047689,38.846400
15,4,7.394283,45.797235,0.021835,3.320312,3.247070,6.567383,0.047686,37.284000
16,5,7.367671,44.943226,0.022250,3.320312,3.310547,6.630859,0.046908,37.284000
