composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.302737,592.348994,0.001688,0.449219,0.000000,0.449219,0.497370,497.369600
2,2,8.825709,558.755483,0.001790,0.449219,0.063705,0.512924,0.493806,494.030400
3,2,8.343427,503.917469,0.001984,0.449219,0.377584,0.826803,0.470377,473.068400
4,2,8.065905,256.801405,0.003894,1.230469,0.785215,2.015684,0.227232,231.513200
5,2,8.042246,199.240923,0.005019,2.539062,2.100471,4.639533,0.187861,232.028800
6,3,8.316622,503.817119,0.001985,0.449219,0.441211,0.890429,0.470390,472.970800
7,3,7.849803,239.826236,0.004170,1.230469,0.848851,2.079320,0.223706,228.212400
8,3,7.904563,187.261928,0.005340,2.539062,2.164225,4.703287,0.184681,229.073600
9,3,7.648163,202.855536,0.004930,1.230469,1.162892,2.393361,0.200277,207.248400
10,3,7.800141,156.499752,0.006390,2.539062,2.478820,5.017883,0.161080,207.933600
11,3,7.712319,168.080241,0.005950,3.320312,2.885683,6.205995,0.157845,172.009200
12,4,7.621347,202.742634,0.004932,1.230469,1.226686,2.457155,0.200267,207.131200
13,4,7.773349,156.393038,0.006394,2.539062,2.542544,5.081606,0.161083,207.829200
14,4,7.574648,156.102014,0.006406,3.320312,2.949437,6.269750,0.154665,169.054000
15,4,7.470295,125.342274,0.007978,3.320312,3.263841,6.584153,0.131089,147.939600
16,5,7.443479,125.235464,0.007985,3.320312,3.327564,6.647877,0.131091,147.831600
