composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,40.224335,2495.052816,0.000401,0.888672,0.537109,1.425781,0.334060,335.143600
2,2,40.224335,2495.052816,0.000401,0.888672,0.537109,1.425781,0.334060,335.143600
3,3,40.213525,2494.102002,0.000401,0.888672,0.683594,1.572266,0.333935,334.811200
4,3,40.213525,2494.102002,0.000401,0.888672,0.683594,1.572266,0.333935,334.811200
5,3,39.901489,2455.331602,0.000407,0.888672,0.683594,1.572266,0.330671,331.796800
6,3,39.901489,2455.331602,0.000407,0.888672,0.683594,1.572266,0.330671,331.796800
7,3,39.905810,2472.404961,0.000404,1.504355,1.152793,2.657148,0.332377,333.432400
8,3,39.905810,2472.404961,0.000404,1.504355,1.152793,2.657148,0.332377,333.432400
9,3,39.588076,2375.027688,0.000421,0.888672,1.074219,1.962891,0.323058,325.224800
10,3,39.346709,728.520389,0.001373,2.060547,1.708984,3.769531,0.099105,133.662000
11,3,39.346709,728.520389,0.001373,2.060547,1.708984,3.769531,0.099105,133.662000
12,4,39.890680,2454.380788,0.000407,0.888672,0.830078,1.718750,0.330547,331.464400
13,4,39.890680,2454.380788,0.000407,0.888672,0.830078,1.718750,0.330547,331.464400
14,4,39.895000,2471.454146,0.000405,1.504355,1.299277,2.803633,0.332252,333.100000
15,4,39.895000,2471.454146,0.000405,1.504355,1.299277,2.803633,0.332252,333.100000
16,4,39.577267,2374.076874,0.000421,0.888672,1.220703,2.109375,0.322933,324.892400
17,4,39.577267,2374.076874,0.000421,0.888672,1.220703,2.109375,0.322933,324.892400
18,4,39.592660,2433.304291,0.000411,1.504355,1.299277,2.803633,0.330716,331.813600
19,4,39.592660,2433.304291,0.000411,1.504355,1.299277,2.803633,0.330716,331.813600
20,4,39.335900,727.569575,0.001374,2.060547,1.855469,3.916016,0.098980,133.329600
21,4,39.095072,605.506547,0.001652,2.676230,2.324668,5.000898,0.082343,133.400400
22,4,39.335900,727.569575,0.001374,2.060547,1.855469,3.916016,0.098980,133.329600
23,4,39.095072,605.506547,0.001652,2.676230,2.324668,5.000898,0.082343,133.400400
24,4,39.283412,705.410247,0.001418,2.060547,1.855469,3.916016,0.096497,131.096000
25,4,39.283412,705.410247,0.001418,2.060547,1.855469,3.916016,0.096497,131.096000
26,4,39.235883,642.122909,0.001557,2.060547,2.246094,4.306641,0.088256,123.896800
27,4,39.283999,2353.304505,0.000425,1.504355,1.689902,3.194258,0.321490,323.628800
28,5,39.566458,2373.126060,0.000421,0.888672,1.367188,2.255859,0.322808,324.560000
29,5,39.581851,2432.353477,0.000411,1.504355,1.445762,2.950117,0.330592,331.481200
30,5,39.581851,2432.353477,0.000411,1.504355,1.445762,2.950117,0.330592,331.481200
31,5,39.084263,604.555733,0.001654,2.676230,2.471152,5.147383,0.082219,133.068000
32,5,39.084263,604.555733,0.001654,2.676230,2.471152,5.147383,0.082219,133.068000
33,5,39.272602,704.459433,0.001420,2.060547,2.001953,4.062500,0.096372,130.763600
34,5,39.272602,704.459433,0.001420,2.060547,2.001953,4.062500,0.096372,130.763600
35,5,39.225073,641.172095,0.001560,2.060547,2.392578,4.453125,0.088131,123.564400
36,5,39.225073,641.172095,0.001560,2.060547,2.392578,4.453125,0.088131,123.564400
37,5,39.273190,2352.353691,0.000425,1.504355,1.836387,3.340742,0.321365,323.296400
38,5,39.273190,2352.353691,0.000425,1.504355,1.836387,3.340742,0.321365,323.296400
39,5,39.031775,582.396405,0.001717,2.676230,2.471152,5.147383,0.079735,130.834400
40,5,39.031775,582.396405,0.001717,2.676230,2.471152,5.147383,0.079735,130.834400
41,5,38.984246,519.109067,0.001926,2.676230,2.861777,5.538008,0.071494,123.635200
42,6,39.214264,640.221281,0.001562,2.060547,2.539062,4.599609,0.088007,123.232000
43,6,39.262381,2351.402876,0.000425,1.504355,1.982871,3.487227,0.321240,322.964000
44,6,39.020965,581.445591,0.001720,2.676230,2.617637,5.293867,0.079611,130.502000
45,6,39.020965,581.445591,0.001720,2.676230,2.617637,5.293867,0.079611,130.502000
46,6,38.973436,518.158253,0.001930,2.676230,3.008262,5.684492,0.071370,123.302800
47,6,38.973436,518.158253,0.001930,2.676230,3.008262,5.684492,0.071370,123.302800
48,7,38.962627,517.207439,0.001933,2.676230,3.154746,5.830977,0.071245,122.970400
