composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.387713,458.886579,0.002179,0.449219,0.000000,0.449219,0.010880,10.880000
2,2,7.378105,455.235560,0.002197,0.449219,0.063477,0.512695,0.010828,10.840000
3,2,7.370672,433.492190,0.002307,0.449219,0.375977,0.825195,0.010344,10.404000
4,2,7.377178,208.460144,0.004797,1.230469,0.797580,2.028049,0.004959,5.054000
5,2,7.404487,173.858092,0.005752,2.539062,2.134984,4.674047,0.004176,5.152000
6,3,7.370827,433.492809,0.002307,0.449219,0.439453,0.888672,0.010352,10.418000
7,3,7.373313,205.160191,0.004874,1.230469,0.861324,2.091793,0.004911,5.022000
8,3,7.402082,170.652626,0.005860,2.539062,2.199617,4.738679,0.004060,5.048000
9,3,7.372095,183.796436,0.005441,1.230469,1.175975,2.406444,0.004427,4.588000
10,3,7.403201,149.427255,0.006692,2.539062,2.522246,5.061309,0.003580,4.622000
11,3,7.413128,146.174382,0.006841,3.320312,2.931575,6.251887,0.003519,3.838000
12,4,7.372250,183.797055,0.005441,1.230469,1.239452,2.469921,0.004439,4.610000
13,4,7.403296,149.427634,0.006692,2.539062,2.585723,5.124785,0.003588,4.636000
14,4,7.410843,142.976596,0.006994,3.320312,2.996207,6.316520,0.003467,3.798000
15,4,7.411903,121.747385,0.008214,3.320312,3.318837,6.639149,0.002987,3.372000
16,5,7.411997,121.747764,0.008214,3.320312,3.382313,6.702626,0.002995,3.386000
