composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.789332,59.350576,0.016849,0.449219,0.000000,0.449219,0.004238,4.238400
2,2,7.757824,59.109533,0.016918,0.449219,0.067133,0.516352,0.004242,4.241600
3,2,7.727570,58.881882,0.016983,0.449219,0.397279,0.846497,0.004240,4.240000
4,2,7.738020,59.000853,0.016949,2.539062,2.202695,4.741758,0.004234,4.233600
5,2,7.716561,58.817048,0.017002,1.230469,0.820079,2.050548,0.004237,4.236800
6,3,7.727601,58.878015,0.016984,0.449219,0.465276,0.914495,0.004248,4.248000
7,3,7.735652,58.959695,0.016961,2.539062,2.272748,4.811810,0.004242,4.241600
8,3,7.703244,58.712895,0.017032,1.230469,0.892139,2.122608,0.004242,4.241600
9,3,7.720457,58.885689,0.016982,2.539062,2.596606,5.135668,0.004235,4.235200
10,3,7.692983,58.634478,0.017055,1.230469,1.216554,2.447023,0.004243,4.243200
11,3,7.732333,58.959004,0.016961,3.320312,3.014202,6.334514,0.004237,4.236800
12,4,7.718441,58.873492,0.016986,2.539062,2.663013,5.202075,0.004237,4.236800
13,4,7.694142,58.634984,0.017055,1.230469,1.284305,2.514774,0.004246,4.246400
14,4,7.727473,58.908120,0.016976,3.320312,3.083636,6.403949,0.004250,4.249600
15,4,7.711015,58.828721,0.016998,3.320312,3.407866,6.728179,0.004234,4.233600
16,5,7.706989,58.808533,0.017004,3.320312,3.470924,6.791236,0.004235,4.235200
