composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.166193,514.540248,0.001943,0.446969,0.000000,0.446969,0.013491,13.491200
2,2,9.163422,510.852804,0.001958,0.447556,0.075286,0.522842,0.013410,13.419200
3,2,9.149186,485.139404,0.002061,0.447220,0.440945,0.888165,0.012762,12.838400
4,2,9.141412,232.055195,0.004309,1.224412,0.891206,2.115618,0.006058,6.176400
5,2,9.160680,192.874690,0.005185,2.535378,2.388785,4.924163,0.005069,6.284800
6,3,9.154148,485.165613,0.002061,0.447720,0.523647,0.971366,0.012753,12.831200
7,3,9.134304,227.971466,0.004387,1.226203,0.979737,2.205940,0.005953,6.081200
8,3,9.170109,189.662200,0.005273,2.533431,2.462727,4.996158,0.005026,6.249600
9,3,9.131790,202.629516,0.004935,1.226860,1.331104,2.557964,0.005292,5.491200
10,3,9.135308,165.681649,0.006036,2.529663,2.877007,5.406669,0.004396,5.671600
11,3,9.117141,159.204880,0.006281,3.282155,3.238326,6.520481,0.004136,4.521600
12,4,9.121181,202.925237,0.004928,1.228063,1.402578,2.630640,0.005291,5.485200
13,4,9.103031,164.065596,0.006095,2.523948,2.908857,5.432804,0.004338,5.614000
14,4,9.128017,155.150039,0.006445,3.314813,3.321387,6.636200,0.004046,4.443200
15,4,9.157785,131.829697,0.007586,3.301868,3.682561,6.984429,0.003458,3.920800
16,5,9.137215,130.663245,0.007653,3.285453,3.746034,7.031488,0.003421,3.883600
