composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,2,38.917442,306.096523,0.003267,0.888672,0.537109,1.425781,0.007042,7.163200
2,2,38.917442,306.096523,0.003267,0.888672,0.537109,1.425781,0.007042,6.982000
3,3,38.917095,306.095134,0.003267,0.888672,0.683594,1.572266,0.007042,7.163200
4,3,38.917095,306.095134,0.003267,0.888672,0.683594,1.572266,0.007042,6.982000
5,3,38.865639,304.473386,0.003284,0.888672,0.683594,1.572266,0.007011,7.118000
6,3,38.865639,304.473386,0.003284,0.888672,0.683594,1.572266,0.007011,6.978800
7,3,38.877519,155.694945,0.006423,1.504355,1.152793,2.657148,0.003583,7.153400
8,3,38.877519,155.694945,0.006423,1.504355,1.152793,2.657148,0.003583,6.972200
9,3,38.817141,300.051104,0.003333,0.888672,1.074219,1.962891,0.006920,6.980400
10,3,38.795247,275.721752,0.003627,2.060547,1.708984,3.769531,0.006362,7.160000
11,3,38.795247,275.721752,0.003627,2.060547,1.708984,3.769531,0.006362,6.978800
12,4,38.865291,304.471998,0.003284,0.888672,0.830078,1.718750,0.007011,7.118000
13,4,38.865291,304.471998,0.003284,0.888672,0.830078,1.718750,0.007011,6.978800
14,4,38.877172,155.693557,0.006423,1.504355,1.299277,2.803633,0.003583,7.153400
15,4,38.877172,155.693557,0.006423,1.504355,1.299277,2.803633,0.003583,6.972200
16,4,38.816794,300.049715,0.003333,0.888672,1.220703,2.109375,0.006920,6.980400
17,4,38.816794,300.049715,0.003333,0.888672,1.220703,2.109375,0.006920,6.980400
18,4,38.826400,155.490469,0.006431,1.504355,1.299277,2.803633,0.003585,7.114600
19,4,38.826400,155.490469,0.006431,1.504355,1.299277,2.803633,0.003585,6.975400
20,4,38.794900,275.720364,0.003627,2.060547,1.855469,3.916016,0.006362,7.160000
21,4,38.765825,155.248167,0.006441,2.676230,2.324668,5.000898,0.003584,7.155000
22,4,38.794900,275.720364,0.003627,2.060547,1.855469,3.916016,0.006362,6.978800
23,4,38.765825,155.248167,0.006441,2.676230,2.324668,5.000898,0.003584,6.973800
24,4,38.786140,275.685324,0.003627,2.060547,1.855469,3.916016,0.006362,7.118000
25,4,38.786140,275.685324,0.003627,2.060547,1.855469,3.916016,0.006362,6.978800
26,4,38.782126,275.669269,0.003628,2.060547,2.246094,4.306641,0.006362,6.978800
27,4,38.779259,155.301902,0.006439,1.504355,1.689902,3.194258,0.003583,6.972200
28,5,38.816447,300.048327,0.003333,0.888672,1.367188,2.255859,0.006920,6.980400
29,5,38.826053,155.489080,0.006431,1.504355,1.445762,2.950117,0.003585,7.114600
30,5,38.826053,155.489080,0.006431,1.504355,1.445762,2.950117,0.003585,6.975400
31,5,38.765478,155.246779,0.006441,2.676230,2.471152,5.147383,0.003584,7.155000
32,5,38.765478,155.246779,0.006441,2.676230,2.471152,5.147383,0.003584,6.973800
33,5,38.785793,275.683935,0.003627,2.060547,2.001953,4.062500,0.006362,7.118000
34,5,38.785793,275.683935,0.003627,2.060547,2.001953,4.062500,0.006362,6.978800
35,5,38.781779,275.667880,0.003628,2.060547,2.392578,4.453125,0.006362,6.978800
36,5,38.781779,275.667880,0.003628,2.060547,2.392578,4.453125,0.006362,6.978800
37,5,38.778911,155.300513,0.006439,1.504355,1.836387,3.340742,0.003583,6.972200
38,5,38.778911,155.300513,0.006439,1.504355,1.836387,3.340742,0.003583,6.972200
39,5,38.756718,155.211739,0.006443,2.676230,2.471152,5.147383,0.003584,7.113000
40,5,38.756718,155.211739,0.006443,2.676230,2.471152,5.147383,0.003584,6.973800
41,5,38.752704,155.195684,0.006443,2.676230,2.861777,5.538008,0.003584,6.973800
42,6,38.781432,275.666491,0.003628,2.060547,2.539062,4.599609,0.006362,6.978800
43,6,38.778564,155.299124,0.006439,1.504355,1.982871,3.487227,0.003583,6.972200
44,6,38.756371,155.210350,0.006443,2.676230,2.617637,5.293867,0.003584,7.113000
45,6,38.756371,155.210350,0.006443,2.676230,2.617637,5.293867,0.003584,6.973800
46,6,38.752357,155.194295,0.006444,2.676230,3.008262,5.684492,0.003584,6.973800
47,6,38.752357,155.194295,0.006444,2.676230,3.008262,5.684492,0.003584,6.973800
48,7,38.752010,155.192906,0.006444,2.676230,3.154746,5.830977,0.003584,6.973800
