composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.418369,57.273478,0.017460,0.449219,0.000000,0.449219,0.000688,0.688000
2,2,7.418394,57.273577,0.017460,0.449219,0.063477,0.512695,0.000704,0.704000
3,2,7.418388,57.273552,0.017460,0.449219,0.375977,0.825195,0.000704,0.704000
4,2,7.418384,57.273536,0.017460,2.539062,2.134984,4.674047,0.000704,0.704000
5,2,7.418381,57.273524,0.017460,1.230469,0.792137,2.022605,0.000696,0.696000
6,3,7.418388,57.273552,0.017460,0.449219,0.439453,0.888672,0.000712,0.712000
7,3,7.418383,57.273531,0.017460,2.539062,2.199618,4.738680,0.000704,0.704000
8,3,7.418381,57.273525,0.017460,1.230469,0.855792,2.086261,0.000712,0.712000
9,3,7.418384,57.273536,0.017460,2.539062,2.522246,5.061309,0.000696,0.696000
10,3,7.418381,57.273525,0.017460,1.230469,1.169726,2.400195,0.000696,0.696000
11,3,7.418384,57.273536,0.017460,3.320312,2.916234,6.236547,0.000704,0.704000
12,4,7.418384,57.273536,0.017460,2.539062,2.585723,5.124785,0.000712,0.712000
13,4,7.418381,57.273525,0.017460,1.230469,1.233203,2.463671,0.000712,0.712000
14,4,7.426282,57.305128,0.017450,3.320312,2.985882,6.306194,0.000728,0.728000
15,4,7.418384,57.273536,0.017460,3.320312,3.303496,6.623809,0.000712,0.712000
16,5,7.477072,57.508288,0.017389,3.320312,3.398495,6.718807,0.000736,0.736000
