composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.934829,60.508086,0.016527,0.449219,0.000000,0.449219,0.008464,8.464000
2,2,7.871081,59.801093,0.016722,0.449219,0.068047,0.517266,0.008444,8.444000
3,2,7.808730,57.752824,0.017315,0.449219,0.409814,0.859033,0.008216,8.216000
4,2,7.809005,50.872925,0.019657,2.539062,2.183887,4.722949,0.007260,7.725000
5,2,7.779678,45.842744,0.021814,1.230469,0.819738,2.050206,0.006572,5.552000
6,3,7.815774,57.076068,0.017520,0.449219,0.470360,0.919579,0.008134,8.244000
7,3,7.788554,50.813549,0.019680,2.539062,2.244673,4.783735,0.007268,7.696000
8,3,7.749331,45.730039,0.021867,1.230469,0.887273,2.117741,0.006580,5.528000
9,3,7.774893,50.752220,0.019704,2.539062,2.568674,5.107736,0.007276,7.485000
10,3,7.727329,45.627822,0.021916,1.230469,1.221205,2.451674,0.006576,5.309000
11,3,7.774529,45.813056,0.021828,3.320312,3.013294,6.333606,0.006572,5.394000
12,4,7.782496,49.973883,0.020010,2.537371,2.638538,5.175909,0.007180,7.521000
13,4,7.724907,44.858516,0.022292,1.230469,1.286710,2.517178,0.006484,5.337000
14,4,7.749671,45.730889,0.021867,3.320312,3.072909,6.393222,0.006600,5.400000
15,4,7.755423,45.707980,0.021878,3.318621,3.404228,6.722849,0.006588,5.165000
16,5,7.763925,44.960445,0.022242,3.320312,3.484369,6.804682,0.006482,5.170000
