composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,6.924449,55.395594,0.018052,0.449219,0.000000,0.449219,0.000640,0.640000
2,2,6.919605,55.156401,0.018130,0.449219,0.063477,0.512695,0.000638,0.637600
3,2,6.914973,53.715685,0.018617,0.449219,0.375977,0.825195,0.000622,0.622400
4,2,6.915621,47.298107,0.021142,2.539062,2.089844,4.628906,0.000547,0.583200
5,2,6.913292,42.866852,0.023328,1.230469,0.781250,2.011719,0.000496,0.420000
6,3,6.914749,53.013404,0.018863,0.449219,0.439453,0.888672,0.000614,0.622400
7,3,6.914256,47.292649,0.021145,2.539062,2.153320,4.692383,0.000547,0.580800
8,3,6.911123,42.858178,0.023333,1.230469,0.844727,2.075195,0.000496,0.417600
9,3,6.913513,47.289675,0.021146,2.539062,2.465820,5.004883,0.000548,0.565600
10,3,6.909372,42.851172,0.023337,1.230469,1.157227,2.387695,0.000497,0.402400
11,3,6.913775,42.868787,0.023327,3.320312,2.871094,6.191406,0.000496,0.407200
12,4,6.913288,46.587394,0.021465,2.539062,2.529297,5.068359,0.000540,0.565600
13,4,6.909147,42.148891,0.023725,1.230469,1.220703,2.451172,0.000488,0.402400
14,4,6.912411,42.863329,0.023330,3.320312,2.934570,6.254883,0.000496,0.404800
15,4,6.911667,42.860355,0.023332,3.320312,3.247070,6.567383,0.000497,0.389600
16,5,6.911443,42.158074,0.023720,3.320312,3.310547,6.630859,0.000488,0.389600
