construction,event_throughput_raw,event_throughput_normalized,cpu_cores_per_event_raw,cpu_cores_per_event_normalized,memory_mb_per_event_raw,memory_mb_per_event_normalized,cpu_utilization_raw,cpu_utilization_normalized,memory_occupancy_raw,memory_occupancy_normalized,total_turnaround_time_raw,total_turnaround_time_normalized,wall_time_per_event_raw,wall_time_per_event_normalized,network_transfer_mb_per_event_raw,network_transfer_mb_per_event_normalized,total_write_remote_mb_raw,total_write_remote_mb_normalized,weighted_score
22,0.006298401059772816,0.6770787173200837,0.0037488,0.5,7.4976,0.5,1.0,0.5,1.0,0.5,239519.58298828124,0.5584414751514408,40.590279182390624,0.6192579948405331,3.95626953125,0.43553668769502174,10302734.375,0.34442708390240706,0.5225230810030211
23,0.006304393258740034,0.8979291738046097,0.0037456,0.9,7.4912,0.9000000000000111,1.0,0.5,1.0,0.5,275974.33349609375,0.3126479644306126,40.54388829266953,0.8811799869789185,5.0539560348437504,0.18998850790064392,13381152.34375,0.0,0.7575835363410541
24,0.006300501501693877,0.754493295778411,0.0037456,0.9,7.4912,0.9000000000000111,1.0,0.5,1.0,0.5,217433.553203125,0.7073549287660787,40.57260997809375,0.7190179523830689,3.95709740234375,0.435351496167651,10302734.375,0.34442708390240706,0.7779689583892158
25,0.006300501501693877,0.754493295778411,0.0037456,0.9,7.4912,0.9000000000000111,1.0,0.5,1.0,0.5,217433.553203125,0.7073549287660787,40.57260997809375,0.7190179523830689,3.95709740234375,0.435351496167651,10302734.375,0.34442708390240706,0.7779689583892158
26,0.006300440365730404,0.7522400485957784,0.0037496,0.4,7.4992,0.4000000000000111,1.0,0.5,1.0,0.5,219384.75046875,0.694199122750507,40.577297781312495,0.6925507135526024,4.36219765625,0.344732152980633,10302734.375,0.34442708390240706,0.45939444031528565
27,0.006302207358105924,0.8173649009034468,0.0037448,1.0,7.4896,1.0,1.0,0.5,1.0,0.5,232175.0009765625,0.6079617865591548,40.55797504224219,0.8016464938079849,3.234993733203125,0.5968832641176233,7521777.34375,0.6555729160975929,0.8828496330042142
28,0.006294259956595185,0.5244528562408916,0.003752,0.1,7.504,0.10000000000004441,1.0,0.5,1.0,0.5,190377.78230468748,0.8897765013114787,40.620937667664066,0.44616082884430475,2.2898203125,0.8083148634712143,4443359.375,1.0,0.3265535439424345
29,0.0062938077446608,0.5077859844158743,0.003752,0.1,7.504,0.10000000000004441,1.0,0.5,1.0,0.5,274409.9794921875,0.3231955078172529,40.617002694095156,0.4683776072328454,2.9845363746796876,0.6529095961351832,7521777.34375,0.6555729160975929,0.2921391161102248
30,0.0062938077446608,0.5077859844158743,0.003752,0.1,7.504,0.10000000000004441,1.0,0.5,1.0,0.5,274409.9794921875,0.3231955078172529,40.617002694095156,0.4683776072328454,2.9845363746796876,0.6529095961351832,7521777.34375,0.6555729160975929,0.2921391161102248
31,0.006304447706235582,0.8999359086129743,0.0037472,0.7,7.4944,0.7000000000000333,1.0,0.5,1.0,0.5,319763.48193359375,0.01740280773637072,40.54353850097031,0.8831549035895813,5.2020264840625,0.1568657272451791,13381152.34375,0.0,0.6313603271716406
