composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,10.203992,621.324285,0.001609,0.449219,0.000000,0.449219,0.545344,545.344000
2,2,9.682475,586.203417,0.001706,0.449219,0.065190,0.514409,0.541620,541.864000
3,2,9.154999,528.226334,0.001893,0.449219,0.400198,0.849417,0.515104,518.128000
4,2,8.866597,270.458209,0.003697,1.230469,0.824637,2.055105,0.249995,254.678000
5,2,8.864812,210.745542,0.004745,2.539062,2.204106,4.743168,0.206352,254.752000
6,3,9.125866,528.213154,0.001893,0.449219,0.465809,0.915027,0.515296,518.200000
7,3,8.628313,252.511550,0.003960,1.230284,0.889492,2.119776,0.245964,250.904000
8,3,8.713929,198.171488,0.005046,2.539062,2.270252,4.809315,0.202832,251.488000
9,3,8.410018,214.032070,0.004672,1.230284,1.217493,2.447778,0.220897,228.492000
10,3,8.601369,166.004717,0.006024,2.539062,2.599950,5.139012,0.177280,228.620000
11,3,8.519701,178.208276,0.005611,3.320312,3.029282,6.349595,0.173590,189.164000
12,4,8.380992,213.522696,0.004683,1.230284,1.288411,2.518695,0.220121,227.670000
13,4,8.573081,165.522736,0.006041,2.538851,2.662196,5.201047,0.176580,227.884000
14,4,8.368957,165.671081,0.006036,3.320312,3.095670,6.415983,0.170198,186.028000
15,4,8.256305,133.219443,0.007506,3.320312,3.423914,6.744226,0.144014,162.596000
16,5,8.228698,133.016200,0.007518,3.320312,3.490809,6.811121,0.143834,162.326000
