Composition,Target_Job_Length,Event_Throughput,Wall_Time_Per_Event,CPU_Time_Per_Event,Network_Transfer_MB_Per_Event,CPU_Utilization,Memory_Occupancy,Total_Groups,Total_Jobs,Total_Job_Retries,Total_Logical_Jobs,Total_Failed_Jobs,Failure_Rate_Actual_%,Total_Wasted_CPU_Time_s,Total_Wasted_Wall_Time_s,Total_Wasted_Network_MB,Avg_CPU_Per_Failure_s,Avg_Wall_Per_Failure_s,Avg_Network_Per_Failure_MB,Max_CPU_Per_Failure_s,Max_Wall_Per_Failure_s,Max_Network_Per_Failure_MB
7,12h,0.004377,9.033750,228.478808,2.183478,0.858948,0.877561,3,1048,243,805,243,23.282443,4105864.634668,439494.119336,30719.965820,342155.386222,36624.509945,2559.997152,797553.344092,43550.038184,5532.421875
7,24h,0.004283,9.140126,233.472837,2.204361,0.858948,0.877561,3,533,127,406,127,24.015009,5001805.045361,693941.540723,33195.703125,625225.630670,86742.692590,4149.462891,1595072.994287,86923.138574,11065.234375
8,15m,0.005093,10.222591,196.343678,6.659844,0.937500,0.943490,3,51079,12659,38420,12659,24.787095,49388.035156,6976.070312,940.429688,7055.433594,996.581473,134.347098,23495.712891,1091.425781,470.214844
8,30m,0.005515,9.734495,181.323787,6.665905,0.937500,0.943490,3,25498,6306,19192,6306,24.750961,51554.164062,11308.328125,940.429688,8592.360677,1884.721354,156.738281,46901.425781,2002.851562,940.429688
8,1h,0.005785,9.446398,172.850445,6.649400,0.937500,0.943490,3,12685,3089,9596,3089,24.375246,102877.847656,22155.695312,1880.859375,17146.307943,3692.615885,313.476562,93712.851562,3825.703125,1880.859375
8,2h,0.005891,9.325371,169.741371,6.660754,0.937500,0.943490,3,6344,1542,4802,1542,24.353720,609109.058105,66221.616211,13841.796875,67678.784234,7357.957357,1537.977431,187335.703125,7471.406250,3761.718750
8,4h,0.006003,9.220006,166.570220,6.641582,0.937500,0.943490,3,3160,755,2405,755,23.955696,526428.736328,116871.472656,17750.000000,65803.592041,14608.934082,2218.750000,374581.406250,14834.826172,7523.437500
8,8h,0.006077,9.079190,164.563516,6.597778,0.937500,0.943490,3,1564,359,1205,359,23.081841,1686036.873340,232880.046680,40320.703125,210754.609167,29110.005835,5040.087891,749072.812500,29610.781055,15046.875000
8,12h,0.006221,9.052930,160.734768,6.554518,0.937500,0.943490,3,1041,236,805,236,22.958694,2098885.089844,482598.179688,99273.437500,190807.735440,43872.561790,9024.857955,1123564.218750,44386.735938,22570.312500
8,24h,0.006109,9.128034,163.704361,6.607204,0.937500,0.943490,3,527,123,404,123,23.529412,10245006.463379,1050023.426758,272607.421875,853750.538615,87501.952230,22717.285156,2247038.437500,88714.600586,45140.625000
9,15m,0.004572,10.463644,218.700037,5.043805,0.717720,0.723329,3,51151,12693,38458,12693,24.822584,103877.572949,10198.245898,2498.125000,10387.757295,1019.824590,249.812500,23991.730029,1030.610059,571.289062
9,30m,0.004851,9.843836,206.146520,5.048458,0.717720,0.723329,3,25505,6313,19192,6313,24.763772,63498.230615,13459.411230,2107.041016,9071.175802,1922.773033,301.005859,47975.372705,1943.195410,1142.578125
9,1h,0.005020,9.496890,199.219061,5.038008,0.717720,0.723329,3,12700,3099,9601,3099,24.433071,126606.461230,26138.822461,4214.082031,18086.637319,3734.117494,602.011719,95890.745410,3766.390820,2285.156250
9,2h,0.005106,9.340464,195.835627,5.038735,0.717720,0.723329,3,6350,1547,4803,1547,24.409449,665262.925098,81078.750195,25284.492188,60478.447736,7370.795472,2298.590199,191721.490820,7412.781641,4570.312500
9,4h,0.005143,9.218435,194.424623,5.048625,0.717720,0.723329,3,3160,756,2404,756,24.018987,946572.868555,146311.937109,42853.281250,94657.286855,14631.193711,4285.328125,383382.981641,14705.563281,9140.625000
9,8h,0.005220,9.163303,191.579928,5.011821,0.717720,0.723329,3,1582,375,1207,375,23.830594,2601688.053076,291643.656152,82859.853516,260168.805308,29164.365615,8285.985352,766757.875928,29293.101855,18281.250000
9,12h,0.005367,9.026502,186.337084,4.911818,0.717720,0.723329,3,1042,236,806,236,22.744722,7178949.746973,480785.193945,138888.925781,652631.795179,43707.744904,12626.265980,1150080.857568,43878.665137,23148.154297
9,24h,0.005353,9.046491,186.807564,4.935300,0.717720,0.723329,3,527,122,405,122,23.149905,3034677.002856,612076.105713,102532.922363,379334.625357,76509.513214,12816.615295,2300153.627783,87725.625000,54843.750000
10,15m,0.005459,10.327844,183.178480,5.411413,0.773810,0.765476,3,51130,12678,38452,12678,24.803442,69291.880078,10139.060156,2443.413086,6929.188008,1013.906016,244.341309,28811.328955,1030.107422,587.246094
