composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.669626,466.997466,0.002141,0.449219,0.000000,0.449219,0.005670,5.670400
2,2,7.664268,463.665885,0.002157,0.449219,0.063477,0.512695,0.005636,5.640000
3,2,7.586452,211.291607,0.004733,1.230469,0.813910,2.044379,0.002558,2.606400
4,2,7.676160,442.334705,0.002261,0.449219,0.384098,0.833316,0.005398,5.430000
5,2,7.603796,175.160332,0.005709,2.539062,2.180125,4.719188,0.002128,2.630400
6,3,7.675878,442.333603,0.002261,0.449219,0.448734,0.897953,0.005400,5.433600
7,3,7.584071,208.140218,0.004804,1.230469,0.877922,2.108391,0.002524,2.577600
8,3,7.582895,146.507327,0.006826,3.320312,2.989165,6.309477,0.001775,1.937600
9,3,7.602288,172.063699,0.005812,2.539062,2.245915,4.784978,0.002106,2.612800
10,3,7.608312,149.450021,0.006691,2.539062,2.564415,5.103477,0.001819,2.356800
11,3,7.564546,184.831937,0.005410,1.230469,1.200968,2.431437,0.002235,2.317200
12,4,7.605176,149.782181,0.006676,2.539062,2.631470,5.170533,0.001834,2.372800
13,4,7.581577,186.422838,0.005364,1.230469,1.255702,2.486171,0.002274,2.355200
14,4,7.581387,143.409598,0.006973,3.320312,3.054724,6.375036,0.001742,1.908800
15,4,7.562976,120.714989,0.008284,3.320312,3.367841,6.688154,0.001477,1.671600
16,5,7.562672,121.751498,0.008213,3.320312,3.437646,6.757959,0.001502,1.693200
