composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.938027,67.969343,0.014713,0.449219,0.000000,0.449219,0.034146,34.145600
2,2,8.673960,65.968883,0.015159,0.449219,0.067133,0.516352,0.034130,34.129600
3,2,8.257886,62.802422,0.015923,1.230469,0.824561,2.055029,0.034070,34.070400
4,2,8.408470,63.952734,0.015637,0.449219,0.394757,0.843975,0.034130,34.129600
5,2,8.235882,62.670298,0.015957,2.539062,2.205517,4.744579,0.034011,34.011200
6,3,8.394414,63.843482,0.015663,0.449219,0.461692,0.910910,0.034138,34.137600
7,3,8.138728,61.897979,0.016156,1.230469,0.891268,2.121737,0.034062,34.062400
8,3,8.059036,61.315548,0.016309,3.320312,3.027808,6.348121,0.034034,34.033600
9,3,8.157473,62.083750,0.016107,2.539062,2.270498,4.809561,0.034008,34.008000
10,3,8.094544,61.626595,0.016227,2.539062,2.601449,5.140511,0.033982,33.982400
11,3,8.025164,61.045518,0.016381,1.230469,1.220111,2.450580,0.034061,34.060800
12,4,8.081417,61.520820,0.016255,2.539062,2.669023,5.208085,0.033990,33.990400
13,4,8.010218,60.932611,0.016412,1.230469,1.286335,2.516804,0.034064,34.064000
14,4,7.980279,60.727464,0.016467,3.320312,3.093790,6.414103,0.034027,34.027200
15,4,7.919817,60.280128,0.016589,3.320312,3.422423,6.742736,0.034010,34.009600
16,5,7.904527,60.165945,0.016621,3.320312,3.488968,6.809281,0.034013,34.012800
