composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,9.185259,64.616723,0.015476,0.449219,0.000000,0.449219,0.000843,0.843200
2,2,9.152615,64.492052,0.015506,0.449219,0.074445,0.523664,0.000845,0.844800
3,2,9.173608,64.681101,0.015460,0.449219,0.398000,0.847218,0.000845,0.844800
4,2,9.543936,67.671420,0.014777,2.539062,2.309281,4.848343,0.000832,0.832000
5,2,9.330476,65.771711,0.015204,1.230469,0.902171,2.132640,0.000840,0.840000
6,3,9.185049,64.751344,0.015444,0.449219,0.442090,0.891309,0.000854,0.854400
7,3,9.583955,67.851367,0.014738,2.539062,2.396238,4.935300,0.000843,0.843200
8,3,9.385282,66.007736,0.015150,1.230469,0.973892,2.204361,0.000853,0.852800
9,3,9.624529,68.134388,0.014677,2.539062,2.752861,5.291924,0.000843,0.843200
10,3,9.366267,66.048370,0.015140,1.230469,1.328890,2.559358,0.000846,0.846400
11,3,9.814771,69.366272,0.014416,3.320312,3.276394,6.596707,0.000842,0.841600
12,4,9.646668,68.247182,0.014653,2.539062,2.830916,5.369978,0.000848,0.848000
13,4,9.352913,66.019143,0.015147,1.230469,1.401663,2.632132,0.000846,0.846400
14,4,9.872977,69.618919,0.014364,3.320312,3.377815,6.698128,0.000851,0.851200
15,4,9.891920,69.815418,0.014323,3.320312,3.702365,7.022677,0.000848,0.848000
16,5,9.902979,69.883747,0.014309,3.320312,3.788216,7.108529,0.000850,0.849600
