composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.296394,504.854609,0.001981,0.449219,0.000000,0.449219,0.136243,136.243200
2,2,8.166153,493.657894,0.002026,0.449219,0.067249,0.516468,0.135258,135.321600
3,2,8.032828,462.522559,0.002162,0.449219,0.396425,0.845644,0.128777,129.519600
4,2,7.967781,228.264466,0.004381,1.230469,0.824515,2.054984,0.062429,63.596400
5,2,7.992196,186.379405,0.005365,2.539062,2.204752,4.743814,0.051576,63.651200
6,3,8.024329,462.516147,0.002162,0.449219,0.461917,0.911135,0.128788,129.497200
7,3,7.909006,221.464918,0.004515,1.230469,0.890409,2.120878,0.061505,62.734400
8,3,7.954717,180.873684,0.005529,2.539062,2.271480,4.810543,0.050654,62.792000
9,3,7.856469,195.132569,0.005125,1.230469,1.220395,2.450864,0.055049,56.956400
10,3,7.925787,156.053045,0.006408,2.539062,2.598489,5.137551,0.044136,56.953600
11,3,7.911527,157.246343,0.006359,3.320312,3.028004,6.348317,0.043368,47.248000
12,4,7.849021,195.060761,0.005127,1.230469,1.287199,2.517667,0.055025,56.904000
13,4,7.919670,156.024061,0.006409,2.539062,2.665773,5.204836,0.044124,56.912800
14,4,7.872826,151.659582,0.006594,3.320312,3.093754,6.414067,0.042423,46.370000
15,4,7.849875,127.067689,0.007870,3.320312,3.425439,6.745751,0.036015,40.636400
16,5,7.843205,126.957606,0.007877,3.320312,3.491649,6.811962,0.035972,40.570800
