composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,8.179640,520.909499,0.001920,0.449219,0.000000,0.449219,0.248614,248.614400
2,2,7.947174,502.563658,0.001990,0.449219,0.063705,0.512924,0.246821,246.934400
3,2,7.735529,464.263889,0.002154,0.449219,0.377838,0.827056,0.235024,236.372800
4,2,7.717435,237.907526,0.004203,1.230469,0.785011,2.015480,0.113560,115.695200
5,2,7.968519,201.548003,0.004962,2.539062,2.100377,4.639439,0.093861,115.875200
6,3,7.728060,464.235005,0.002154,0.449219,0.441386,0.890605,0.235026,236.320400
7,3,7.615413,227.854593,0.004389,1.230469,0.848871,2.079340,0.111767,114.016800
8,3,7.905943,193.998503,0.005155,2.539062,2.163965,4.703028,0.092198,114.328000
9,3,7.544494,198.516766,0.005037,1.230469,1.162574,2.393042,0.100008,103.492000
10,3,7.882734,167.728290,0.005962,2.539062,2.476851,5.015913,0.080322,103.684800
11,3,7.960152,173.296728,0.005770,3.320312,2.884889,6.205202,0.078905,85.976800
12,4,7.537437,198.488683,0.005038,1.230469,1.226351,2.456820,0.100009,103.439200
13,4,7.875657,167.700144,0.005963,2.539062,2.540593,5.079655,0.080322,103.630800
14,4,7.897505,165.755585,0.006033,3.320312,2.948767,6.269079,0.077225,84.408800
15,4,7.875197,139.516645,0.007168,3.320312,3.261894,6.582206,0.065403,73.821600
16,5,7.868143,139.501392,0.007168,3.320312,3.325678,6.645990,0.065416,73.780000
