composition_number,total_groups,wall_time_per_event,cpu_time_per_event,event_throughput,total_write_remote_mb_per_event,total_read_remote_mb_per_event,network_transfer_mb_per_event,cpu_cores_per_event,memory_mb_per_event
1,1,7.087137,56.415994,0.017725,0.449219,0.000000,0.449219,0.001938,1.937600
2,2,7.078643,56.348609,0.017747,0.449219,0.063477,0.512695,0.001939,1.939200
3,2,7.200337,57.341205,0.017439,1.230469,0.784153,2.014622,0.001936,1.936000
4,2,7.094783,56.478507,0.017706,0.449219,0.375977,0.825195,0.001938,1.937600
5,2,7.456632,59.409898,0.016832,2.539062,2.092853,4.631916,0.001934,1.934400
6,3,7.100315,56.522760,0.017692,0.449219,0.439453,0.888672,0.001941,1.940800
7,3,7.199972,57.338446,0.017440,1.230469,0.847677,2.078146,0.001938,1.937600
8,3,7.604198,60.584363,0.016506,3.320312,2.878194,6.198506,0.001936,1.936000
9,3,7.458711,59.426518,0.016828,2.539062,2.156407,4.695469,0.001936,1.936000
10,3,7.486850,59.651113,0.016764,2.539062,2.469582,5.008645,0.001934,1.934400
11,3,7.225400,57.540197,0.017379,1.230469,1.162433,2.392902,0.001938,1.937600
12,4,7.492370,59.695270,0.016752,2.539062,2.533059,5.072121,0.001936,1.936000
13,4,7.230972,57.584515,0.017366,1.230469,1.226297,2.456765,0.001939,1.939200
14,4,7.606301,60.601175,0.016501,3.320312,2.941748,6.262060,0.001939,1.939200
15,4,7.634416,60.825578,0.016440,3.320312,3.254923,6.575235,0.001936,1.936000
16,5,7.639948,60.869831,0.016428,3.320312,3.318399,6.638712,0.001939,1.939200
